Anio,Mes,Alliance,region_norm,usuarios_activos,horas_totales,registros
2025,9,512,SAN JUAN DE LA MAGUANA,1,1.2,1
2025,9,512,SANTIAGO,2,1.4,3
2025,9,512,SANTO DOMINGO,6,8.5,7
2025,9,512,Sin ubicación,38,34.7,51
2025,9,IQ Primaria,BARAHONA,1,0.3,1
2025,9,IQ Primaria,COTUI,1,1.6,1
2025,9,IQ Primaria,HIGUEY,5,2.7,5
2025,9,IQ Primaria,MAO,2,0.8,2
2025,9,IQ Primaria,MONTE CRISTI,1,0.9,1
2025,9,IQ Primaria,MONTE PLATA,1,1.5,3
2025,9,IQ Primaria,NAGUA,1,6.7,4
2025,9,IQ Primaria,PUERTO PLATA,3,8.1,10
2025,9,IQ Primaria,SAN CRISTOBAL,2,2.0,3
2025,9,IQ Primaria,SAN FRANCISCO DE MACORIS,5,2.9,5
2025,9,IQ Primaria,SAN PEDRO DE MACORIS,2,1.1,3
2025,9,IQ Primaria,SANTIAGO,3,6.5,7
2025,9,IQ Primaria,SANTO DOMINGO,15,16.3,27
2025,9,IQ Primaria,Sin ubicación,15,55.8,55
2025,9,IQ Secundaria,AZUA,9,5.6,14
2025,9,IQ Secundaria,BARAHONA,7,5.1,10
2025,9,IQ Secundaria,COTUI,27,8.7,35
2025,9,IQ Secundaria,HIGUEY,63,74.9,130
2025,9,IQ Secundaria,LA VEGA,128,103.1,178
2025,9,IQ Secundaria,MAO,1,0.5,1
2025,9,IQ Secundaria,MONTE CRISTI,19,13.9,29
2025,9,IQ Secundaria,MONTE PLATA,7,3.3,11
2025,9,IQ Secundaria,NAGUA,14,10.1,26
2025,9,IQ Secundaria,PUERTO PLATA,87,110.1,191
2025,9,IQ Secundaria,SAN CRISTOBAL,7,3.0,10
2025,9,IQ Secundaria,SAN FRANCISCO DE MACORIS,53,44.5,94
2025,9,IQ Secundaria,SAN JUAN DE LA MAGUANA,30,17.2,43
2025,9,IQ Secundaria,SAN PEDRO DE MACORIS,47,40.8,91
2025,9,IQ Secundaria,SANTIAGO,167,127.0,250
2025,9,IQ Secundaria,SANTO DOMINGO,446,293.8,700
2025,9,IQ Secundaria,Sin ubicación,278,194.7,457
2025,10,512,AZUA,1,0.7,1
2025,10,512,BAHORUCO,1,0.1,1
2025,10,512,BARAHONA,2,0.3,2
2025,10,512,LA VEGA,1,0.7,1
2025,10,512,MAO,1,0.7,1
2025,10,512,MONTE CRISTI,1,0.5,2
2025,10,512,SAN CRISTOBAL,1,0.4,2
2025,10,512,SAN FRANCISCO DE MACORIS,1,0.5,1
2025,10,512,SAN JUAN DE LA MAGUANA,1,1.0,2
2025,10,512,SAN PEDRO DE MACORIS,1,0.5,1
2025,10,512,SANTO DOMINGO,6,13.4,12
2025,10,512,Sin ubicación,37,34.6,45
2025,10,IQ Primaria,AZUA,2,0.6,2
2025,10,IQ Primaria,COTUI,7,5.7,8
2025,10,IQ Primaria,HIGUEY,1,0.6,1
2025,10,IQ Primaria,LA VEGA,4,3.8,5
2025,10,IQ Primaria,MAO,1,0.9,1
2025,10,IQ Primaria,MONTE CRISTI,1,0.2,1
2025,10,IQ Primaria,MONTE PLATA,1,0.5,1
2025,10,IQ Primaria,NAGUA,2,1.3,4
2025,10,IQ Primaria,PUERTO PLATA,3,14.5,16
2025,10,IQ Primaria,SAN CRISTOBAL,2,3.6,6
2025,10,IQ Primaria,SAN FRANCISCO DE MACORIS,3,0.8,3
2025,10,IQ Primaria,SAN PEDRO DE MACORIS,1,2.5,1
2025,10,IQ Primaria,SANTIAGO,5,2.4,5
2025,10,IQ Primaria,SANTO DOMINGO,13,7.2,17
2025,10,IQ Primaria,Sin ubicación,13,32.4,37
2025,10,IQ Secundaria,AZUA,77,131.1,170
2025,10,IQ Secundaria,BARAHONA,1,0.4,1
2025,10,IQ Secundaria,COTUI,4,2.3,7
2025,10,IQ Secundaria,HIGUEY,32,22.7,41
2025,10,IQ Secundaria,LA VEGA,151,178.3,248
2025,10,IQ Secundaria,MAO,3,1.2,4
2025,10,IQ Secundaria,MONTE CRISTI,176,193.4,333
2025,10,IQ Secundaria,MONTE PLATA,1,0.3,2
2025,10,IQ Secundaria,NAGUA,12,6.4,21
2025,10,IQ Secundaria,PUERTO PLATA,5,7.0,14
2025,10,IQ Secundaria,SAN CRISTOBAL,127,95.8,169
2025,10,IQ Secundaria,SAN FRANCISCO DE MACORIS,30,25.4,44
2025,10,IQ Secundaria,SAN JUAN DE LA MAGUANA,35,14.3,41
2025,10,IQ Secundaria,SAN PEDRO DE MACORIS,90,109.5,300
2025,10,IQ Secundaria,SANTIAGO,59,72.4,104
2025,10,IQ Secundaria,SANTO DOMINGO,148,101.2,262
2025,10,IQ Secundaria,Sin ubicación,172,103.4,239
2025,11,512,AZUA,1,0.7,1
2025,11,512,COTUI,1,0.4,1
2025,11,512,HIGUEY,1,0.3,1
2025,11,512,MAO,2,2.8,2
2025,11,512,MONTE CRISTI,1,0.3,1
2025,11,512,MONTE PLATA,1,0.5,1
2025,11,512,NAGUA,1,0.8,1
2025,11,512,SAN JUAN DE LA MAGUANA,1,0.0,1
2025,11,512,SANTIAGO,1,0.4,1
2025,11,512,SANTO DOMINGO,8,8.3,13
2025,11,512,Sin ubicación,42,29.1,54
2025,11,IQ Primaria,AZUA,2,0.9,2
2025,11,IQ Primaria,COTUI,3,2.6,4
2025,11,IQ Primaria,HIGUEY,1,1.0,1
2025,11,IQ Primaria,LA VEGA,1,0.5,1
2025,11,IQ Primaria,MONTE CRISTI,1,0.8,1
2025,11,IQ Primaria,NAGUA,1,4.4,7
2025,11,IQ Primaria,PUERTO PLATA,4,6.9,13
2025,11,IQ Primaria,SAN CRISTOBAL,3,6.3,9
2025,11,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.0,1
2025,11,IQ Primaria,SANTIAGO,2,4.5,5
2025,11,IQ Primaria,SANTO DOMINGO,35,36.2,52
2025,11,IQ Primaria,Sin ubicación,7,26.3,17
2025,11,IQ Secundaria,AZUA,54,63.7,115
2025,11,IQ Secundaria,BAHORUCO,4,2.6,9
2025,11,IQ Secundaria,BARAHONA,2,2.4,4
2025,11,IQ Secundaria,COTUI,9,4.3,10
2025,11,IQ Secundaria,HIGUEY,45,31.2,70
2025,11,IQ Secundaria,LA VEGA,36,22.8,89
2025,11,IQ Secundaria,MAO,14,6.9,16
2025,11,IQ Secundaria,MONTE CRISTI,24,8.8,30
2025,11,IQ Secundaria,NAGUA,24,11.4,24
2025,11,IQ Secundaria,PUERTO PLATA,5,2.0,6
2025,11,IQ Secundaria,SAN CRISTOBAL,9,3.5,11
2025,11,IQ Secundaria,SAN FRANCISCO DE MACORIS,157,100.3,213
2025,11,IQ Secundaria,SAN JUAN DE LA MAGUANA,28,9.2,35
2025,11,IQ Secundaria,SAN PEDRO DE MACORIS,69,41.5,93
2025,11,IQ Secundaria,SANTIAGO,30,22.0,41
2025,11,IQ Secundaria,SANTO DOMINGO,265,167.9,426
2025,11,IQ Secundaria,Sin ubicación,152,99.6,236
2025,12,512,AZUA,1,0.3,1
2025,12,512,COTUI,1,0.1,2
2025,12,512,LA VEGA,2,1.0,2
2025,12,512,SANTO DOMINGO,5,2.1,5
2025,12,512,Sin ubicación,19,11.7,24
2025,12,IQ Primaria,NAGUA,1,0.9,1
2025,12,IQ Primaria,PUERTO PLATA,3,2.7,5
2025,12,IQ Primaria,SAN CRISTOBAL,2,4.4,4
2025,12,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.5,1
2025,12,IQ Primaria,SANTIAGO,2,0.8,2
2025,12,IQ Primaria,SANTO DOMINGO,9,7.3,11
2025,12,IQ Primaria,Sin ubicación,5,13.4,18
2025,12,IQ Secundaria,AZUA,22,18.6,30
2025,12,IQ Secundaria,BAHORUCO,3,1.3,4
2025,12,IQ Secundaria,COTUI,3,1.2,3
2025,12,IQ Secundaria,HIGUEY,6,4.1,7
2025,12,IQ Secundaria,LA VEGA,6,3.0,15
2025,12,IQ Secundaria,MAO,27,12.7,28
2025,12,IQ Secundaria,MONTE CRISTI,5,1.7,5
2025,12,IQ Secundaria,NAGUA,3,2.1,3
2025,12,IQ Secundaria,SAN CRISTOBAL,5,2.6,10
2025,12,IQ Secundaria,SAN FRANCISCO DE MACORIS,153,85.0,173
2025,12,IQ Secundaria,SAN JUAN DE LA MAGUANA,1,0.1,1
2025,12,IQ Secundaria,SAN PEDRO DE MACORIS,15,6.0,17
2025,12,IQ Secundaria,SANTIAGO,139,115.3,191
2025,12,IQ Secundaria,SANTO DOMINGO,132,135.1,249
2025,12,IQ Secundaria,Sin ubicación,75,43.5,115
2026,1,512,BARAHONA,1,0.4,1
2026,1,512,LA VEGA,2,8.0,7
2026,1,512,MAO,2,0.8,2
2026,1,512,MONTE PLATA,1,0.1,1
2026,1,512,NAGUA,1,0.0,1
2026,1,512,SAN CRISTOBAL,1,0.3,1
2026,1,512,SANTO DOMINGO,2,0.4,2
2026,1,512,Sin ubicación,22,14.3,32
2026,1,IQ Primaria,AZUA,4,4.3,4
2026,1,IQ Primaria,BARAHONA,1,0.2,1
2026,1,IQ Primaria,COTUI,2,0.7,2
2026,1,IQ Primaria,HIGUEY,1,0.0,1
2026,1,IQ Primaria,LA VEGA,9,9.7,17
2026,1,IQ Primaria,MAO,1,1.0,1
2026,1,IQ Primaria,MONTE CRISTI,2,1.0,2
2026,1,IQ Primaria,MONTE PLATA,1,0.3,1
2026,1,IQ Primaria,NAGUA,1,3.1,2
2026,1,IQ Primaria,PUERTO PLATA,2,4.8,8
2026,1,IQ Primaria,SAN CRISTOBAL,1,1.1,4
2026,1,IQ Primaria,SAN FRANCISCO DE MACORIS,3,1.6,5
2026,1,IQ Primaria,SANTIAGO,4,6.4,7
2026,1,IQ Primaria,SANTO DOMINGO,21,18.7,25
2026,1,IQ Primaria,Sin ubicación,15,29.4,36
2026,1,IQ Secundaria,AZUA,56,29.9,86
2026,1,IQ Secundaria,BAHORUCO,3,2.2,5
2026,1,IQ Secundaria,BARAHONA,4,1.2,6
2026,1,IQ Secundaria,COTUI,28,18.4,63
2026,1,IQ Secundaria,HIGUEY,93,71.6,182
2026,1,IQ Secundaria,LA VEGA,23,16.5,44
2026,1,IQ Secundaria,MAO,1,0.6,1
2026,1,IQ Secundaria,MONTE CRISTI,118,96.0,161
2026,1,IQ Secundaria,MONTE PLATA,9,4.0,12
2026,1,IQ Secundaria,NAGUA,31,13.6,47
2026,1,IQ Secundaria,PUERTO PLATA,4,3.0,10
2026,1,IQ Secundaria,SAN CRISTOBAL,91,29.1,117
2026,1,IQ Secundaria,SAN FRANCISCO DE MACORIS,93,84.6,207
2026,1,IQ Secundaria,SAN JUAN DE LA MAGUANA,158,107.1,305
2026,1,IQ Secundaria,SAN PEDRO DE MACORIS,72,76.8,153
2026,1,IQ Secundaria,SANTIAGO,257,136.5,320
2026,1,IQ Secundaria,SANTO DOMINGO,468,330.4,706
2026,1,IQ Secundaria,Sin ubicación,340,275.0,547
2026,2,512,LA VEGA,1,1.8,3
2026,2,512,MAO,1,0.7,1
2026,2,512,SAN FRANCISCO DE MACORIS,1,0.2,1
2026,2,512,SANTO DOMINGO,3,1.1,3
2026,2,512,Sin ubicación,19,12.6,21
2026,2,IQ Primaria,AZUA,1,1.6,1
2026,2,IQ Primaria,COTUI,2,1.2,2
2026,2,IQ Primaria,LA VEGA,6,7.9,10
2026,2,IQ Primaria,MONTE CRISTI,6,8.4,12
2026,2,IQ Primaria,MONTE PLATA,1,0.5,1
2026,2,IQ Primaria,NAGUA,1,1.4,2
2026,2,IQ Primaria,PUERTO PLATA,4,2.0,5
2026,2,IQ Primaria,SAN CRISTOBAL,2,4.5,6
2026,2,IQ Primaria,SAN FRANCISCO DE MACORIS,3,1.6,3
2026,2,IQ Primaria,SAN JUAN DE LA MAGUANA,2,0.5,2
2026,2,IQ Primaria,SANTIAGO,3,1.7,3
2026,2,IQ Primaria,SANTO DOMINGO,15,13.5,23
2026,2,IQ Primaria,Sin ubicación,8,36.6,31
2026,2,IQ Secundaria,AZUA,94,77.8,138
2026,2,IQ Secundaria,BAHORUCO,127,62.1,137
2026,2,IQ Secundaria,BARAHONA,39,21.0,72
2026,2,IQ Secundaria,COTUI,54,22.6,56
2026,2,IQ Secundaria,HIGUEY,141,84.0,209
2026,2,IQ Secundaria,LA VEGA,26,18.5,42
2026,2,IQ Secundaria,MAO,8,10.4,16
2026,2,IQ Secundaria,MONTE CRISTI,272,382.4,563
2026,2,IQ Secundaria,MONTE PLATA,27,30.2,66
2026,2,IQ Secundaria,NAGUA,43,32.6,62
2026,2,IQ Secundaria,PUERTO PLATA,27,21.3,44
2026,2,IQ Secundaria,SAN CRISTOBAL,109,70.0,152
2026,2,IQ Secundaria,SAN FRANCISCO DE MACORIS,167,129.7,251
2026,2,IQ Secundaria,SAN JUAN DE LA MAGUANA,284,758.4,711
2026,2,IQ Secundaria,SAN PEDRO DE MACORIS,248,1319.7,1439
2026,2,IQ Secundaria,SANTIAGO,641,667.4,1070
2026,2,IQ Secundaria,SANTO DOMINGO,585,734.9,1213
2026,2,IQ Secundaria,Sin ubicación,535,339.9,813
2026,3,512,AZUA,1,0.6,1
2026,3,512,BAHORUCO,1,10.5,9
2026,3,512,BARAHONA,1,0.9,2
2026,3,512,COTUI,2,2.4,2
2026,3,512,LA VEGA,1,0.9,1
2026,3,512,SAN CRISTOBAL,1,0.5,1
2026,3,512,SAN JUAN DE LA MAGUANA,1,0.3,1
2026,3,512,SANTIAGO,3,1.2,3
2026,3,512,SANTO DOMINGO,4,1.8,4
2026,3,512,Sin ubicación,32,18.6,36
2026,3,IQ Primaria,COTUI,2,1.4,2
2026,3,IQ Primaria,HIGUEY,2,1.1,2
2026,3,IQ Primaria,LA VEGA,5,2.7,5
2026,3,IQ Primaria,MAO,2,0.8,2
2026,3,IQ Primaria,MONTE CRISTI,1,3.6,3
2026,3,IQ Primaria,NAGUA,2,2.0,4
2026,3,IQ Primaria,PUERTO PLATA,4,2.4,5
2026,3,IQ Primaria,SAN CRISTOBAL,2,3.1,4
2026,3,IQ Primaria,SAN FRANCISCO DE MACORIS,2,1.2,3
2026,3,IQ Primaria,SAN PEDRO DE MACORIS,1,0.8,1
2026,3,IQ Primaria,SANTIAGO,6,13.8,15
2026,3,IQ Primaria,SANTO DOMINGO,14,10.2,15
2026,3,IQ Primaria,Sin ubicación,10,28.6,35
2026,3,IQ Secundaria,AZUA,43,24.8,72
2026,3,IQ Secundaria,BAHORUCO,50,33.0,66
2026,3,IQ Secundaria,BARAHONA,104,74.4,139
2026,3,IQ Secundaria,COTUI,64,54.1,125
2026,3,IQ Secundaria,HIGUEY,156,111.8,264
2026,3,IQ Secundaria,LA VEGA,186,151.0,300
2026,3,IQ Secundaria,MAO,13,8.9,17
2026,3,IQ Secundaria,MONTE CRISTI,202,432.0,585
2026,3,IQ Secundaria,MONTE PLATA,27,23.5,44
2026,3,IQ Secundaria,NAGUA,29,19.2,42
2026,3,IQ Secundaria,PUERTO PLATA,10,15.0,34
2026,3,IQ Secundaria,SAN CRISTOBAL,165,113.0,232
2026,3,IQ Secundaria,SAN FRANCISCO DE MACORIS,272,272.9,420
2026,3,IQ Secundaria,SAN JUAN DE LA MAGUANA,57,31.4,90
2026,3,IQ Secundaria,SAN PEDRO DE MACORIS,142,249.9,512
2026,3,IQ Secundaria,SANTIAGO,892,1094.2,1831
2026,3,IQ Secundaria,SANTO DOMINGO,745,781.6,1345
2026,3,IQ Secundaria,Sin ubicación,661,470.1,1132
2026,4,512,AZUA,2,1.6,2
2026,4,512,BAHORUCO,2,2.8,5
2026,4,512,BARAHONA,2,0.6,2
2026,4,512,COTUI,1,0.4,1
2026,4,512,HIGUEY,1,0.5,1
2026,4,512,LA VEGA,2,4.4,6
2026,4,512,MAO,1,0.0,1
2026,4,512,SAN JUAN DE LA MAGUANA,3,2.2,3
2026,4,512,SANTIAGO,1,0.3,1
2026,4,512,SANTO DOMINGO,12,25.6,27
2026,4,512,Sin ubicación,45,34.3,60
2026,4,IQ Primaria,AZUA,2,0.5,2
2026,4,IQ Primaria,BARAHONA,1,0.2,1
2026,4,IQ Primaria,COTUI,3,1.4,3
2026,4,IQ Primaria,HIGUEY,1,1.1,1
2026,4,IQ Primaria,LA VEGA,7,5.0,8
2026,4,IQ Primaria,MONTE CRISTI,1,3.3,3
2026,4,IQ Primaria,NAGUA,1,1.6,3
2026,4,IQ Primaria,PUERTO PLATA,2,7.4,4
2026,4,IQ Primaria,SAN CRISTOBAL,2,1.6,4
2026,4,IQ Primaria,SAN FRANCISCO DE MACORIS,2,1.4,2
2026,4,IQ Primaria,SAN JUAN DE LA MAGUANA,2,1.5,2
2026,4,IQ Primaria,SANTIAGO,6,3.5,7
2026,4,IQ Primaria,SANTO DOMINGO,24,11.0,24
2026,4,IQ Primaria,Sin ubicación,20,21.6,43
2026,4,IQ Secundaria,AZUA,135,118.1,264
2026,4,IQ Secundaria,BAHORUCO,179,171.2,256
2026,4,IQ Secundaria,BARAHONA,69,62.0,143
2026,4,IQ Secundaria,COTUI,204,136.0,356
2026,4,IQ Secundaria,HIGUEY,278,183.6,484
2026,4,IQ Secundaria,LA VEGA,479,455.0,833
2026,4,IQ Secundaria,MAO,24,16.4,50
2026,4,IQ Secundaria,MONTE CRISTI,352,666.6,854
2026,4,IQ Secundaria,MONTE PLATA,116,82.4,181
2026,4,IQ Secundaria,NAGUA,108,73.0,167
2026,4,IQ Secundaria,PUERTO PLATA,88,52.2,131
2026,4,IQ Secundaria,SAN CRISTOBAL,329,268.1,577
2026,4,IQ Secundaria,SAN FRANCISCO DE MACORIS,123,93.4,224
2026,4,IQ Secundaria,SAN JUAN DE LA MAGUANA,257,741.4,643
2026,4,IQ Secundaria,SAN PEDRO DE MACORIS,440,545.2,1045
2026,4,IQ Secundaria,SANTIAGO,1104,1307.2,2212
2026,4,IQ Secundaria,SANTO DOMINGO,1863,1948.9,3538
2026,4,IQ Secundaria,Sin ubicación,1565,1174.3,3112
2026,5,512,AZUA,28,93.0,95
2026,5,512,BAHORUCO,21,51.2,73
2026,5,512,BARAHONA,82,324.1,359
2026,5,512,COTUI,30,158.8,159
2026,5,512,HIGUEY,2,15.4,11
2026,5,512,LA VEGA,19,113.6,104
2026,5,512,MAO,1,1.6,2
2026,5,512,MONTE CRISTI,2,5.0,5
2026,5,512,MONTE PLATA,1,0.2,1
2026,5,512,NAGUA,22,101.1,95
2026,5,512,PUERTO PLATA,7,13.0,21
2026,5,512,SAN CRISTOBAL,16,36.4,51
2026,5,512,SAN FRANCISCO DE MACORIS,3,10.9,13
2026,5,512,SAN JUAN DE LA MAGUANA,27,131.0,126
2026,5,512,SAN PEDRO DE MACORIS,36,124.6,144
2026,5,512,SANTIAGO,9,30.9,37
2026,5,512,SANTO DOMINGO,54,204.1,197
2026,5,512,Sin ubicación,214,542.3,670
2026,5,IQ Primaria,AZUA,6,3.4,6
2026,5,IQ Primaria,BAHORUCO,2,2.4,2
2026,5,IQ Primaria,COTUI,6,3.4,6
2026,5,IQ Primaria,HIGUEY,3,3.9,4
2026,5,IQ Primaria,LA VEGA,3,1.7,4
2026,5,IQ Primaria,MAO,1,0.8,1
2026,5,IQ Primaria,MONTE CRISTI,4,15.9,12
2026,5,IQ Primaria,MONTE PLATA,3,1.2,3
2026,5,IQ Primaria,NAGUA,4,2.9,5
2026,5,IQ Primaria,PUERTO PLATA,2,10.6,8
2026,5,IQ Primaria,SAN CRISTOBAL,6,9.1,14
2026,5,IQ Primaria,SAN FRANCISCO DE MACORIS,8,5.1,9
2026,5,IQ Primaria,SAN JUAN DE LA MAGUANA,2,0.7,3
2026,5,IQ Primaria,SAN PEDRO DE MACORIS,6,4.5,6
2026,5,IQ Primaria,SANTIAGO,6,1.8,6
2026,5,IQ Primaria,SANTO DOMINGO,57,38.2,67
2026,5,IQ Primaria,Sin ubicación,26,25.8,52
2026,5,IQ Secundaria,AZUA,860,1442.8,2109
2026,5,IQ Secundaria,BAHORUCO,336,283.6,527
2026,5,IQ Secundaria,BARAHONA,418,443.5,803
2026,5,IQ Secundaria,COTUI,767,699.1,1418
2026,5,IQ Secundaria,HIGUEY,1206,2175.5,3039
2026,5,IQ Secundaria,LA VEGA,1162,1120.1,2144
2026,5,IQ Secundaria,MAO,378,297.4,637
2026,5,IQ Secundaria,MONTE CRISTI,442,685.0,1029
2026,5,IQ Secundaria,MONTE PLATA,223,189.7,433
2026,5,IQ Secundaria,NAGUA,392,308.8,640
2026,5,IQ Secundaria,PUERTO PLATA,689,752.8,1318
2026,5,IQ Secundaria,SAN CRISTOBAL,1302,1341.5,2257
2026,5,IQ Secundaria,SAN FRANCISCO DE MACORIS,623,590.4,1135
2026,5,IQ Secundaria,SAN JUAN DE LA MAGUANA,622,564.5,1075
2026,5,IQ Secundaria,SAN PEDRO DE MACORIS,1216,1294.4,2235
2026,5,IQ Secundaria,SANTIAGO,3374,4116.3,6692
2026,5,IQ Secundaria,SANTO DOMINGO,7906,9497.2,14726
2026,5,IQ Secundaria,Sin ubicación,5965,5301.7,11041
2026,6,512,AZUA,18,61.9,57
2026,6,512,BAHORUCO,9,25.1,30
2026,6,512,BARAHONA,57,178.8,167
2026,6,512,COTUI,20,112.9,76
2026,6,512,LA VEGA,8,28.9,26
2026,6,512,MAO,2,2.6,5
2026,6,512,MONTE CRISTI,1,3.7,4
2026,6,512,NAGUA,15,23.1,26
2026,6,512,PUERTO PLATA,4,3.9,7
2026,6,512,SAN CRISTOBAL,5,22.4,18
2026,6,512,SAN FRANCISCO DE MACORIS,2,1.2,3
2026,6,512,SAN JUAN DE LA MAGUANA,22,109.7,87
2026,6,512,SAN PEDRO DE MACORIS,24,78.7,76
2026,6,512,SANTIAGO,5,5.2,11
2026,6,512,SANTO DOMINGO,33,105.2,90
2026,6,512,Sin ubicación,92,192.6,191
2026,6,IQ Primaria,AZUA,4,1.6,4
2026,6,IQ Primaria,BAHORUCO,2,1.1,2
2026,6,IQ Primaria,BARAHONA,3,1.9,3
2026,6,IQ Primaria,COTUI,1,0.4,1
2026,6,IQ Primaria,HIGUEY,3,1.3,3
2026,6,IQ Primaria,LA VEGA,1,0.6,1
2026,6,IQ Primaria,MAO,2,0.6,2
2026,6,IQ Primaria,MONTE CRISTI,2,0.3,2
2026,6,IQ Primaria,MONTE PLATA,2,0.4,2
2026,6,IQ Primaria,NAGUA,2,0.8,2
2026,6,IQ Primaria,PUERTO PLATA,16,12.7,20
2026,6,IQ Primaria,SAN CRISTOBAL,10,5.1,12
2026,6,IQ Primaria,SAN FRANCISCO DE MACORIS,3,1.3,3
2026,6,IQ Primaria,SAN JUAN DE LA MAGUANA,2,1.8,2
2026,6,IQ Primaria,SAN PEDRO DE MACORIS,4,3.3,4
2026,6,IQ Primaria,SANTIAGO,4,2.2,4
2026,6,IQ Primaria,SANTO DOMINGO,37,18.9,40
2026,6,IQ Primaria,Sin ubicación,15,77.5,57
2026,6,IQ Secundaria,AZUA,1044,1463.4,2335
2026,6,IQ Secundaria,BAHORUCO,329,322.0,575
2026,6,IQ Secundaria,BARAHONA,559,671.1,1170
2026,6,IQ Secundaria,COTUI,600,642.6,1177
2026,6,IQ Secundaria,HIGUEY,1028,1489.0,2357
2026,6,IQ Secundaria,LA VEGA,1631,2083.6,3488
2026,6,IQ Secundaria,MAO,468,613.8,1070
2026,6,IQ Secundaria,MONTE CRISTI,472,658.1,983
2026,6,IQ Secundaria,MONTE PLATA,404,448.2,777
2026,6,IQ Secundaria,NAGUA,414,422.7,791
2026,6,IQ Secundaria,PUERTO PLATA,614,703.6,1342
2026,6,IQ Secundaria,SAN CRISTOBAL,1616,2071.3,3139
2026,6,IQ Secundaria,SAN FRANCISCO DE MACORIS,744,909.9,1631
2026,6,IQ Secundaria,SAN JUAN DE LA MAGUANA,510,625.4,1071
2026,6,IQ Secundaria,SAN PEDRO DE MACORIS,1673,2217.3,3516
2026,6,IQ Secundaria,SANTIAGO,3053,4293.0,6650
2026,6,IQ Secundaria,SANTO DOMINGO,9780,14067.6,20525
2026,6,IQ Secundaria,Sin ubicación,8154,9842.5,17635
2026,7,512,BAHORUCO,2,1.1,2
2026,7,512,BARAHONA,6,3.1,6
2026,7,512,COTUI,1,0.2,1
2026,7,512,HIGUEY,1,0.4,1
2026,7,512,LA VEGA,1,0.9,1
2026,7,512,SAN JUAN DE LA MAGUANA,1,0.3,1
2026,7,512,SAN PEDRO DE MACORIS,2,1.0,2
2026,7,512,SANTO DOMINGO,4,1.8,4
2026,7,512,Sin ubicación,13,11.4,18
2026,7,IQ Primaria,BAHORUCO,1,0.0,1
2026,7,IQ Primaria,LA VEGA,1,0.1,1
2026,7,IQ Primaria,MONTE CRISTI,1,0.1,1
2026,7,IQ Primaria,MONTE PLATA,1,0.1,1
2026,7,IQ Primaria,NAGUA,2,1.4,3
2026,7,IQ Primaria,PUERTO PLATA,1,0.1,1
2026,7,IQ Primaria,SAN CRISTOBAL,2,0.1,2
2026,7,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,7,IQ Primaria,SAN JUAN DE LA MAGUANA,1,0.0,1
2026,7,IQ Primaria,SANTO DOMINGO,2,0.1,2
2026,7,IQ Primaria,Sin ubicación,3,5.5,24
2026,7,IQ Secundaria,AZUA,24,3.9,45
2026,7,IQ Secundaria,BAHORUCO,5,0.4,7
2026,7,IQ Secundaria,BARAHONA,15,15.4,32
2026,7,IQ Secundaria,COTUI,17,4.1,35
2026,7,IQ Secundaria,HIGUEY,25,10.3,63
2026,7,IQ Secundaria,LA VEGA,28,10.6,66
2026,7,IQ Secundaria,MAO,8,8.1,20
2026,7,IQ Secundaria,MONTE CRISTI,8,4.8,16
2026,7,IQ Secundaria,MONTE PLATA,4,2.6,9
2026,7,IQ Secundaria,NAGUA,6,1.8,13
2026,7,IQ Secundaria,PUERTO PLATA,13,2.9,19
2026,7,IQ Secundaria,SAN CRISTOBAL,25,12.3,39
2026,7,IQ Secundaria,SAN FRANCISCO DE MACORIS,16,10.1,22
2026,7,IQ Secundaria,SAN JUAN DE LA MAGUANA,13,11.0,25
2026,7,IQ Secundaria,SAN PEDRO DE MACORIS,21,11.0,46
2026,7,IQ Secundaria,SANTIAGO,59,23.1,97
2026,7,IQ Secundaria,SANTO DOMINGO,212,156.2,494
2026,7,IQ Secundaria,Sin ubicación,263,102.7,509
2026,8,512,AZUA,1,0.5,1
2026,8,512,BAHORUCO,1,0.5,1
2026,8,512,COTUI,1,0.4,1
2026,8,512,LA VEGA,1,0.7,1
2026,8,512,SAN PEDRO DE MACORIS,1,0.7,1
2026,8,512,SANTIAGO,1,0.2,1
2026,8,512,SANTO DOMINGO,4,2.7,5
2026,8,512,Sin ubicación,20,12.9,28
2026,8,IQ Primaria,BARAHONA,1,0.0,1
2026,8,IQ Primaria,HIGUEY,2,0.1,2
2026,8,IQ Primaria,MONTE PLATA,2,0.6,3
2026,8,IQ Primaria,NAGUA,1,0.1,1
2026,8,IQ Primaria,PUERTO PLATA,3,0.3,3
2026,8,IQ Primaria,SAN CRISTOBAL,1,0.0,1
2026,8,IQ Primaria,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,8,IQ Primaria,SAN PEDRO DE MACORIS,1,0.2,1
2026,8,IQ Primaria,SANTO DOMINGO,11,1.0,11
2026,8,IQ Primaria,Sin ubicación,12,10.7,42
2026,8,IQ Secundaria,AZUA,26,25.6,52
2026,8,IQ Secundaria,BAHORUCO,1,0.0,1
2026,8,IQ Secundaria,BARAHONA,10,5.8,18
2026,8,IQ Secundaria,COTUI,5,2.5,7
2026,8,IQ Secundaria,HIGUEY,29,6.1,42
2026,8,IQ Secundaria,LA VEGA,54,28.0,93
