Anio,Semestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2025,S1,IQP,Estudiante,4to grado,SAN CRISTOBAL,3,2.8,3
2025,S1,IQP,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,1,0.1,1
2025,S1,IQP,Estudiante,4to grado,SANTIAGO,5,3.2,8
2025,S1,IQP,Estudiante,4to grado,SANTO DOMINGO,16,10.4,17
2025,S1,IQP,Estudiante,4to grado,Sin ubicación,12,5.9,15
2025,S1,IQP,Estudiante,5to grado,AZUA,5,5.0,5
2025,S1,IQP,Estudiante,5to grado,BAHORUCO,1,0.1,1
2025,S1,IQP,Estudiante,5to grado,BARAHONA,1,0.6,1
2025,S1,IQP,Estudiante,5to grado,COTUI,1,0.2,1
2025,S1,IQP,Estudiante,5to grado,HIGUEY,4,1.2,4
2025,S1,IQP,Estudiante,5to grado,LA VEGA,19,10.4,19
2025,S1,IQP,Estudiante,5to grado,MAO,1,0.6,1
2025,S1,IQP,Estudiante,5to grado,MONTE PLATA,2,1.0,3
2025,S1,IQP,Estudiante,5to grado,NAGUA,2,1.2,2
2025,S1,IQP,Estudiante,5to grado,PUERTO PLATA,2,1.3,3
2025,S1,IQP,Estudiante,5to grado,SAN CRISTOBAL,4,3.0,4
2025,S1,IQP,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,2,1.0,2
2025,S1,IQP,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,1,0.4,1
2025,S1,IQP,Estudiante,5to grado,SAN PEDRO DE MACORIS,5,3.1,5
2025,S1,IQP,Estudiante,5to grado,SANTIAGO,2,0.4,2
2025,S1,IQP,Estudiante,5to grado,SANTO DOMINGO,23,21.3,29
2025,S1,IQP,Estudiante,5to grado,Sin ubicación,12,30.8,28
2025,S1,IQP,Estudiante,6to grado,AZUA,15,14.6,25
2025,S1,IQP,Estudiante,6to grado,BAHORUCO,5,2.1,6
2025,S1,IQP,Estudiante,6to grado,BARAHONA,26,16.7,29
2025,S1,IQP,Estudiante,6to grado,COTUI,8,5.0,9
2025,S1,IQP,Estudiante,6to grado,HIGUEY,22,31.6,42
2025,S1,IQP,Estudiante,6to grado,LA VEGA,34,37.6,58
2025,S1,IQP,Estudiante,6to grado,MONTE CRISTI,3,5.2,8
2025,S1,IQP,Estudiante,6to grado,MONTE PLATA,8,7.0,11
2025,S1,IQP,Estudiante,6to grado,NAGUA,4,1.4,4
2025,S1,IQP,Estudiante,6to grado,PUERTO PLATA,10,4.7,10
2025,S1,IQP,Estudiante,6to grado,SAN CRISTOBAL,18,7.8,20
2025,S1,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,6,3.2,6
2025,S1,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,12,4.7,12
2025,S1,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,32,17.4,35
2025,S1,IQP,Estudiante,6to grado,SANTIAGO,47,23.8,55
2025,S1,IQP,Estudiante,6to grado,SANTO DOMINGO,132,93.1,147
2025,S1,IQP,Estudiante,6to grado,Sin ubicación,237,161.5,291
2025,S1,IQP,Estudiante,No especificado,Sin ubicación,1,1.3,4
2025,S1,IQP,Parent,6to grado,Sin ubicación,2,0.5,3
2025,S1,IQP,Parent,No especificado,Sin ubicación,1,0.7,1
2025,S1,IQP,Sin rol,No especificado,Sin ubicación,1,36.5,39
2025,S1,IQS,Admin,6to grado,Sin ubicación,1,1.6,5
2025,S1,IQS,Admin,No especificado,Sin ubicación,1,0.9,3
2025,S1,IQS,Docente,1er grado,AZUA,5,11.4,20
2025,S1,IQS,Docente,1er grado,BAHORUCO,1,6.7,5
2025,S1,IQS,Docente,1er grado,BARAHONA,1,0.2,2
2025,S1,IQS,Docente,1er grado,COTUI,2,3.5,8
2025,S1,IQS,Docente,1er grado,HIGUEY,4,25.0,28
2025,S1,IQS,Docente,1er grado,LA VEGA,9,11.8,15
2025,S1,IQS,Docente,1er grado,MAO,2,7.1,11
2025,S1,IQS,Docente,1er grado,MONTE CRISTI,5,18.3,21
2025,S1,IQS,Docente,1er grado,PUERTO PLATA,5,12.5,20
2025,S1,IQS,Docente,1er grado,SAN CRISTOBAL,2,1.6,4
2025,S1,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,4,3.4,5
2025,S1,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,2,43.3,46
2025,S1,IQS,Docente,1er grado,SANTIAGO,11,60.0,56
2025,S1,IQS,Docente,1er grado,SANTO DOMINGO,33,68.7,102
2025,S1,IQS,Docente,1er grado,Sin ubicación,40,52.2,87
2025,S1,IQS,Docente,2do grado,SANTO DOMINGO,1,0.2,1
2025,S1,IQS,Docente,4to grado,AZUA,89,195.1,249
2025,S1,IQS,Docente,4to grado,BAHORUCO,30,50.0,58
2025,S1,IQS,Docente,4to grado,BARAHONA,89,148.8,216
2025,S1,IQS,Docente,4to grado,COTUI,120,205.1,284
2025,S1,IQS,Docente,4to grado,HIGUEY,89,206.7,242
2025,S1,IQS,Docente,4to grado,LA VEGA,207,379.2,482
2025,S1,IQS,Docente,4to grado,MAO,46,91.1,104
2025,S1,IQS,Docente,4to grado,MONTE CRISTI,81,226.6,286
2025,S1,IQS,Docente,4to grado,MONTE PLATA,48,51.4,73
2025,S1,IQS,Docente,4to grado,NAGUA,66,127.5,160
2025,S1,IQS,Docente,4to grado,PUERTO PLATA,98,164.4,243
2025,S1,IQS,Docente,4to grado,SAN CRISTOBAL,106,213.4,238
2025,S1,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,164,251.4,376
2025,S1,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,50,102.7,134
2025,S1,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,172,317.6,417
2025,S1,IQS,Docente,4to grado,SANTIAGO,360,833.6,1048
2025,S1,IQS,Docente,4to grado,SANTO DOMINGO,548,1185.6,1472
2025,S1,IQS,Docente,4to grado,Sin ubicación,652,796.0,1305
2025,S1,IQS,Docente,6to grado,AZUA,2,9.4,7
2025,S1,IQS,Docente,6to grado,BAHORUCO,1,0.0,1
2025,S1,IQS,Docente,6to grado,COTUI,6,2.8,9
2025,S1,IQS,Docente,6to grado,HIGUEY,5,7.5,11
2025,S1,IQS,Docente,6to grado,LA VEGA,7,28.5,23
2025,S1,IQS,Docente,6to grado,MAO,1,1.9,2
2025,S1,IQS,Docente,6to grado,MONTE CRISTI,5,24.0,26
2025,S1,IQS,Docente,6to grado,MONTE PLATA,5,12.6,13
2025,S1,IQS,Docente,6to grado,NAGUA,3,2.3,4
2025,S1,IQS,Docente,6to grado,PUERTO PLATA,3,1.9,5
2025,S1,IQS,Docente,6to grado,SAN CRISTOBAL,3,3.0,3
2025,S1,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,10,19.1,23
2025,S1,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,4,11.1,14
2025,S1,IQS,Docente,6to grado,SANTIAGO,16,11.8,24
2025,S1,IQS,Docente,6to grado,SANTO DOMINGO,25,102.2,89
2025,S1,IQS,Docente,6to grado,Sin ubicación,29,38.1,56
2025,S1,IQS,Docente,No especificado,BARAHONA,1,1.3,3
2025,S1,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,1,13.3,6
2025,S1,IQS,Docente,No especificado,SANTIAGO,4,5.4,11
2025,S1,IQS,Docente,No especificado,SANTO DOMINGO,3,2.8,4
2025,S1,IQS,Docente,No especificado,Sin ubicación,6,3.9,12
2025,S1,IQS,Editor,No especificado,SANTIAGO,1,240.2,67
2025,S1,IQS,Estudiante,1er grado,AZUA,20,16.8,59
2025,S1,IQS,Estudiante,1er grado,BAHORUCO,6,6.3,21
2025,S1,IQS,Estudiante,1er grado,BARAHONA,29,39.6,110
2025,S1,IQS,Estudiante,1er grado,COTUI,21,23.9,79
2025,S1,IQS,Estudiante,1er grado,HIGUEY,33,38.3,116
2025,S1,IQS,Estudiante,1er grado,LA VEGA,31,35.0,127
2025,S1,IQS,Estudiante,1er grado,MAO,9,6.0,19
2025,S1,IQS,Estudiante,1er grado,MONTE CRISTI,11,24.8,41
2025,S1,IQS,Estudiante,1er grado,MONTE PLATA,11,12.8,29
2025,S1,IQS,Estudiante,1er grado,NAGUA,15,26.1,51
2025,S1,IQS,Estudiante,1er grado,PUERTO PLATA,8,12.6,32
2025,S1,IQS,Estudiante,1er grado,SAN CRISTOBAL,33,27.3,86
2025,S1,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,40,52.2,140
2025,S1,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,20,24.8,63
2025,S1,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,35,31.1,88
2025,S1,IQS,Estudiante,1er grado,SANTIAGO,75,100.0,220
2025,S1,IQS,Estudiante,1er grado,SANTO DOMINGO,240,290.6,698
2025,S1,IQS,Estudiante,1er grado,Sin ubicación,214,215.2,633
2025,S1,IQS,Estudiante,2do grado,AZUA,26,21.8,46
2025,S1,IQS,Estudiante,2do grado,BAHORUCO,12,10.5,31
2025,S1,IQS,Estudiante,2do grado,BARAHONA,18,19.4,43
2025,S1,IQS,Estudiante,2do grado,COTUI,25,31.7,54
2025,S1,IQS,Estudiante,2do grado,HIGUEY,9,10.9,25
2025,S1,IQS,Estudiante,2do grado,LA VEGA,22,35.1,58
2025,S1,IQS,Estudiante,2do grado,MAO,3,5.6,10
2025,S1,IQS,Estudiante,2do grado,MONTE CRISTI,33,51.8,98
2025,S1,IQS,Estudiante,2do grado,MONTE PLATA,11,10.4,25
2025,S1,IQS,Estudiante,2do grado,NAGUA,17,26.9,64
2025,S1,IQS,Estudiante,2do grado,PUERTO PLATA,14,12.9,32
2025,S1,IQS,Estudiante,2do grado,SAN CRISTOBAL,35,38.5,80
2025,S1,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,51,56.1,111
2025,S1,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,14,16.3,26
2025,S1,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,37,48.4,92
2025,S1,IQS,Estudiante,2do grado,SANTIAGO,151,227.4,375
2025,S1,IQS,Estudiante,2do grado,SANTO DOMINGO,210,243.0,465
2025,S1,IQS,Estudiante,2do grado,Sin ubicación,245,252.4,447
2025,S1,IQS,Estudiante,3er grado,AZUA,25,31.1,51
2025,S1,IQS,Estudiante,3er grado,BAHORUCO,11,5.6,14
2025,S1,IQS,Estudiante,3er grado,BARAHONA,57,42.4,91
2025,S1,IQS,Estudiante,3er grado,COTUI,63,264.4,375
2025,S1,IQS,Estudiante,3er grado,HIGUEY,196,344.4,408
2025,S1,IQS,Estudiante,3er grado,LA VEGA,49,59.2,96
2025,S1,IQS,Estudiante,3er grado,MAO,64,40.6,76
2025,S1,IQS,Estudiante,3er grado,MONTE CRISTI,126,190.3,317
2025,S1,IQS,Estudiante,3er grado,MONTE PLATA,47,44.4,73
2025,S1,IQS,Estudiante,3er grado,NAGUA,41,45.5,93
2025,S1,IQS,Estudiante,3er grado,PUERTO PLATA,54,48.9,83
2025,S1,IQS,Estudiante,3er grado,SAN CRISTOBAL,51,64.4,104
2025,S1,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,200,297.3,405
2025,S1,IQS,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,50,54.5,82
2025,S1,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,120,170.6,279
2025,S1,IQS,Estudiante,3er grado,SANTIAGO,1206,3431.4,3630
2025,S1,IQS,Estudiante,3er grado,SANTO DOMINGO,472,885.9,1168
2025,S1,IQS,Estudiante,3er grado,Sin ubicación,941,1326.2,1930
2025,S1,IQS,Estudiante,4to grado,AZUA,79,118.9,186
2025,S1,IQS,Estudiante,4to grado,BAHORUCO,32,38.6,68
2025,S1,IQS,Estudiante,4to grado,BARAHONA,43,66.4,93
2025,S1,IQS,Estudiante,4to grado,COTUI,72,100.5,194
2025,S1,IQS,Estudiante,4to grado,HIGUEY,80,109.7,169
2025,S1,IQS,Estudiante,4to grado,LA VEGA,142,329.8,478
2025,S1,IQS,Estudiante,4to grado,MAO,16,28.9,38
2025,S1,IQS,Estudiante,4to grado,MONTE CRISTI,22,38.0,50
2025,S1,IQS,Estudiante,4to grado,MONTE PLATA,44,38.0,67
2025,S1,IQS,Estudiante,4to grado,NAGUA,92,182.3,252
2025,S1,IQS,Estudiante,4to grado,PUERTO PLATA,27,28.8,65
2025,S1,IQS,Estudiante,4to grado,SAN CRISTOBAL,46,55.1,116
2025,S1,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,162,228.9,399
2025,S1,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,94,147.1,226
2025,S1,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,96,149.4,200
2025,S1,IQS,Estudiante,4to grado,SANTIAGO,197,300.7,515
2025,S1,IQS,Estudiante,4to grado,SANTO DOMINGO,431,709.2,1040
2025,S1,IQS,Estudiante,4to grado,Sin ubicación,579,879.2,1347
2025,S1,IQS,Estudiante,5to grado,AZUA,13,19.9,60
2025,S1,IQS,Estudiante,5to grado,BAHORUCO,3,2.0,5
2025,S1,IQS,Estudiante,5to grado,BARAHONA,23,34.0,62
2025,S1,IQS,Estudiante,5to grado,COTUI,6,3.3,9
2025,S1,IQS,Estudiante,5to grado,HIGUEY,16,14.7,32
2025,S1,IQS,Estudiante,5to grado,LA VEGA,10,14.3,26
2025,S1,IQS,Estudiante,5to grado,MONTE CRISTI,1,5.7,7
2025,S1,IQS,Estudiante,5to grado,MONTE PLATA,7,6.7,11
2025,S1,IQS,Estudiante,5to grado,NAGUA,21,21.6,31
2025,S1,IQS,Estudiante,5to grado,PUERTO PLATA,12,12.2,40
2025,S1,IQS,Estudiante,5to grado,SAN CRISTOBAL,42,40.5,83
2025,S1,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,49,60.6,103
2025,S1,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,23,27.0,45
2025,S1,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,22,30.0,40
2025,S1,IQS,Estudiante,5to grado,SANTIAGO,40,64.0,90
2025,S1,IQS,Estudiante,5to grado,SANTO DOMINGO,126,183.7,304
2025,S1,IQS,Estudiante,5to grado,Sin ubicación,159,192.6,346
2025,S1,IQS,Estudiante,6to grado,AZUA,1247,2235.5,3706
2025,S1,IQS,Estudiante,6to grado,BAHORUCO,349,458.1,921
2025,S1,IQS,Estudiante,6to grado,BARAHONA,845,1325.8,2485
2025,S1,IQS,Estudiante,6to grado,COTUI,1092,1639.4,3285
2025,S1,IQS,Estudiante,6to grado,HIGUEY,1304,3052.7,4453
2025,S1,IQS,Estudiante,6to grado,LA VEGA,1883,4102.4,6297
2025,S1,IQS,Estudiante,6to grado,MAO,504,984.3,1626
2025,S1,IQS,Estudiante,6to grado,MONTE CRISTI,726,1693.5,2654
2025,S1,IQS,Estudiante,6to grado,MONTE PLATA,486,643.0,1271
2025,S1,IQS,Estudiante,6to grado,NAGUA,652,1128.5,2163
2025,S1,IQS,Estudiante,6to grado,PUERTO PLATA,960,1616.7,3252
2025,S1,IQS,Estudiante,6to grado,SAN CRISTOBAL,1276,2260.9,3977
2025,S1,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1825,2909.4,5065
2025,S1,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,867,3108.4,4181
2025,S1,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,1792,4398.7,5993
2025,S1,IQS,Estudiante,6to grado,SANTIAGO,4282,9152.3,14715
2025,S1,IQS,Estudiante,6to grado,SANTO DOMINGO,8175,16975.1,27171
2025,S1,IQS,Estudiante,6to grado,Sin ubicación,9942,16255.1,30455
2025,S1,IQS,Estudiante,No especificado,SAN CRISTOBAL,2,3.4,8
2025,S1,IQS,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,1,3.1,3
2025,S1,IQS,Estudiante,No especificado,SANTIAGO,3,4.9,3
2025,S1,IQS,Estudiante,No especificado,SANTO DOMINGO,4,2.6,4
2025,S1,IQS,Estudiante,No especificado,Sin ubicación,1,0.4,1
2025,S1,IQS,Invitado,6to grado,AZUA,1,1.5,7
2025,S1,IQS,Invitado,6to grado,BARAHONA,1,1.5,2
2025,S1,IQS,Invitado,6to grado,LA VEGA,1,20.5,16
2025,S1,IQS,Invitado,6to grado,MONTE CRISTI,1,1.4,6
2025,S1,IQS,Invitado,6to grado,NAGUA,2,7.0,6
2025,S1,IQS,Invitado,6to grado,SAN PEDRO DE MACORIS,1,1.8,4
2025,S1,IQS,Invitado,6to grado,SANTIAGO,5,52.2,44
2025,S1,IQS,Invitado,6to grado,SANTO DOMINGO,21,58.6,85
2025,S1,IQS,Invitado,6to grado,Sin ubicación,1360,2167.6,3134
2025,S1,IQS,Invitado,No especificado,Sin ubicación,1,1.0,3
2025,S1,IQS,Sin rol,No especificado,Sin ubicación,21,29.7,36
2025,S2,IQ512,Coordinador,No especificado,Sin ubicación,1,0.2,1
2025,S2,IQ512,Editor,No especificado,Sin ubicación,1,6.3,4
2025,S2,IQ512,Estudiante,No especificado,AZUA,6,2.9,6
2025,S2,IQ512,Estudiante,No especificado,BAHORUCO,1,0.1,1
2025,S2,IQ512,Estudiante,No especificado,BARAHONA,4,3.3,10
2025,S2,IQ512,Estudiante,No especificado,COTUI,3,1.4,4
2025,S2,IQ512,Estudiante,No especificado,HIGUEY,1,0.3,1
2025,S2,IQ512,Estudiante,No especificado,LA VEGA,7,6.8,8
2025,S2,IQ512,Estudiante,No especificado,MAO,5,12.6,14
2025,S2,IQ512,Estudiante,No especificado,MONTE CRISTI,1,0.9,3
2025,S2,IQ512,Estudiante,No especificado,MONTE PLATA,1,1.0,2
2025,S2,IQ512,Estudiante,No especificado,NAGUA,1,0.8,1
2025,S2,IQ512,Estudiante,No especificado,PUERTO PLATA,2,0.6,2
2025,S2,IQ512,Estudiante,No especificado,SAN CRISTOBAL,7,15.0,11
2025,S2,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,3,2.1,5
2025,S2,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,3,2.1,4
2025,S2,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,2,0.8,2
2025,S2,IQ512,Estudiante,No especificado,SANTIAGO,5,2.3,6
2025,S2,IQ512,Estudiante,No especificado,SANTO DOMINGO,33,59.4,59
2025,S2,IQ512,Estudiante,No especificado,Sin ubicación,198,201.3,306
2025,S2,IQP,Coordinador,6to grado,Sin ubicación,1,1.8,5
2025,S2,IQP,Docente,1er grado,Sin ubicación,2,80.9,74
2025,S2,IQP,Docente,3er grado,Sin ubicación,1,0.4,1
2025,S2,IQP,Docente,4to grado,MONTE PLATA,1,0.4,1
2025,S2,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,1,0.2,1
2025,S2,IQP,Docente,4to grado,SANTIAGO,1,2.2,6
2025,S2,IQP,Docente,4to grado,SANTO DOMINGO,1,1.4,1
2025,S2,IQP,Docente,4to grado,Sin ubicación,1,2.6,4
2025,S2,IQP,Docente,5to grado,AZUA,2,0.4,2
2025,S2,IQP,Docente,5to grado,BAHORUCO,1,0.5,1
2025,S2,IQP,Docente,5to grado,BARAHONA,1,0.1,1
2025,S2,IQP,Docente,5to grado,COTUI,5,5.4,7
2025,S2,IQP,Docente,5to grado,HIGUEY,6,4.2,7
2025,S2,IQP,Docente,5to grado,LA VEGA,5,4.3,6
2025,S2,IQP,Docente,5to grado,MAO,6,3.5,8
2025,S2,IQP,Docente,5to grado,MONTE CRISTI,3,1.9,3
2025,S2,IQP,Docente,5to grado,NAGUA,2,1.3,4
2025,S2,IQP,Docente,5to grado,PUERTO PLATA,7,36.2,48
2025,S2,IQP,Docente,5to grado,SAN CRISTOBAL,4,14.7,21
2025,S2,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,3,3.3,5
2025,S2,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,1,0.5,1
2025,S2,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,3,3.6,4
2025,S2,IQP,Docente,5to grado,SANTIAGO,14,18.4,27
2025,S2,IQP,Docente,5to grado,SANTO DOMINGO,29,25.5,50
2025,S2,IQP,Docente,5to grado,Sin ubicación,10,19.1,24
2025,S2,IQP,Docente,6to grado,BARAHONA,1,0.8,1
2025,S2,IQP,Docente,6to grado,COTUI,2,4.6,5
2025,S2,IQP,Docente,6to grado,MAO,2,0.8,2
2025,S2,IQP,Docente,6to grado,MONTE PLATA,1,3.5,3
2025,S2,IQP,Docente,6to grado,NAGUA,1,12.0,12
2025,S2,IQP,Docente,6to grado,SAN CRISTOBAL,1,0.4,1
2025,S2,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,2,1.1,3
2025,S2,IQP,Docente,6to grado,SANTIAGO,2,1.4,3
2025,S2,IQP,Docente,6to grado,SANTO DOMINGO,8,13.7,16
2025,S2,IQP,Docente,6to grado,Sin ubicación,3,1.0,3
2025,S2,IQP,Docente,No especificado,Sin ubicación,1,0.2,1
2025,S2,IQP,Estudiante,1er grado,AZUA,4,3.6,5
2025,S2,IQP,Estudiante,1er grado,BAHORUCO,1,0.2,1
2025,S2,IQP,Estudiante,1er grado,SAN CRISTOBAL,1,1.9,1
2025,S2,IQP,Estudiante,1er grado,SANTO DOMINGO,2,1.2,2
2025,S2,IQP,Estudiante,1er grado,Sin ubicación,6,8.5,15
2025,S2,IQP,Estudiante,2do grado,AZUA,1,0.4,1
2025,S2,IQP,Estudiante,2do grado,BARAHONA,1,0.1,1
2025,S2,IQP,Estudiante,2do grado,SANTO DOMINGO,3,0.8,3
2025,S2,IQP,Estudiante,2do grado,Sin ubicación,4,2.6,5
2025,S2,IQP,Estudiante,3er grado,AZUA,1,0.1,1
2025,S2,IQP,Estudiante,3er grado,PUERTO PLATA,1,0.4,1
2025,S2,IQP,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,5,12.5,14
2025,S2,IQP,Estudiante,3er grado,SANTIAGO,1,0.1,1
2025,S2,IQP,Estudiante,3er grado,SANTO DOMINGO,1,0.5,1
2025,S2,IQP,Estudiante,3er grado,Sin ubicación,5,3.1,5
2025,S2,IQP,Estudiante,4to grado,AZUA,1,0.3,1
2025,S2,IQP,Estudiante,4to grado,MAO,2,0.4,2
2025,S2,IQP,Estudiante,4to grado,MONTE PLATA,1,17.0,13
2025,S2,IQP,Estudiante,4to grado,SANTO DOMINGO,3,1.5,3
2025,S2,IQP,Estudiante,4to grado,Sin ubicación,1,0.5,1
2025,S2,IQP,Estudiante,5to grado,AZUA,1,0.6,1
2025,S2,IQP,Estudiante,5to grado,COTUI,1,0.2,1
2025,S2,IQP,Estudiante,5to grado,HIGUEY,1,0.5,1
2025,S2,IQP,Estudiante,5to grado,PUERTO PLATA,2,1.3,4
2025,S2,IQP,Estudiante,5to grado,SANTIAGO,1,0.4,1
2025,S2,IQP,Estudiante,5to grado,SANTO DOMINGO,28,29.5,42
2025,S2,IQP,Estudiante,5to grado,Sin ubicación,2,3.6,10
2025,S2,IQP,Estudiante,6to grado,AZUA,1,1.5,2
2025,S2,IQP,Estudiante,6to grado,BARAHONA,2,0.8,2
2025,S2,IQP,Estudiante,6to grado,COTUI,1,0.5,1
2025,S2,IQP,Estudiante,6to grado,HIGUEY,1,0.5,1
2025,S2,IQP,Estudiante,6to grado,MAO,1,0.3,1
2025,S2,IQP,Estudiante,6to grado,MONTE PLATA,1,0.1,1
2025,S2,IQP,Estudiante,6to grado,SAN CRISTOBAL,1,0.2,1
2025,S2,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,2,0.6,2
2025,S2,IQP,Estudiante,6to grado,SANTIAGO,2,0.7,2
2025,S2,IQP,Estudiante,6to grado,SANTO DOMINGO,12,6.9,15
2025,S2,IQP,Estudiante,6to grado,Sin ubicación,5,12.0,16
2025,S2,IQP,Parent,1er grado,Sin ubicación,1,0.4,1
2025,S2,IQP,Parent,6to grado,Sin ubicación,1,0.3,1
2025,S2,IQP,Sin rol,No especificado,Sin ubicación,1,123.5,76
2025,S2,IQS,Docente,1er grado,AZUA,3,9.1,7
2025,S2,IQS,Docente,1er grado,BAHORUCO,1,0.3,2
2025,S2,IQS,Docente,1er grado,LA VEGA,1,0.4,1
2025,S2,IQS,Docente,1er grado,MONTE CRISTI,3,2.0,5
2025,S2,IQS,Docente,1er grado,PUERTO PLATA,1,5.3,7
2025,S2,IQS,Docente,1er grado,SAN CRISTOBAL,1,0.1,1
2025,S2,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,3.1,8
2025,S2,IQS,Docente,1er grado,SANTIAGO,2,1.8,2
2025,S2,IQS,Docente,1er grado,SANTO DOMINGO,3,6.0,11
2025,S2,IQS,Docente,1er grado,Sin ubicación,5,4.2,9
2025,S2,IQS,Docente,3er grado,Sin ubicación,1,0.6,1
2025,S2,IQS,Docente,4to grado,AZUA,17,18.7,30
2025,S2,IQS,Docente,4to grado,BAHORUCO,2,0.9,2
2025,S2,IQS,Docente,4to grado,BARAHONA,10,6.5,14
2025,S2,IQS,Docente,4to grado,COTUI,12,7.7,19
2025,S2,IQS,Docente,4to grado,HIGUEY,7,14.6,19
2025,S2,IQS,Docente,4to grado,LA VEGA,32,39.4,54
2025,S2,IQS,Docente,4to grado,MAO,9,3.3,12
2025,S2,IQS,Docente,4to grado,MONTE CRISTI,26,51.4,72
2025,S2,IQS,Docente,4to grado,MONTE PLATA,4,2.2,4
2025,S2,IQS,Docente,4to grado,NAGUA,15,12.7,25
2025,S2,IQS,Docente,4to grado,PUERTO PLATA,14,40.6,35
2025,S2,IQS,Docente,4to grado,SAN CRISTOBAL,16,30.4,29
2025,S2,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,30,25.9,60
2025,S2,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,9,6.1,14
2025,S2,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,26,21.7,54
2025,S2,IQS,Docente,4to grado,SANTIAGO,41,33.6,65
2025,S2,IQS,Docente,4to grado,SANTO DOMINGO,87,79.9,144
2025,S2,IQS,Docente,4to grado,Sin ubicación,109,60.8,158
2025,S2,IQS,Docente,5to grado,SAN PEDRO DE MACORIS,1,0.1,1
2025,S2,IQS,Docente,6to grado,AZUA,1,0.2,2
2025,S2,IQS,Docente,6to grado,HIGUEY,1,1.6,1
2025,S2,IQS,Docente,6to grado,SANTIAGO,1,0.5,2
2025,S2,IQS,Docente,6to grado,SANTO DOMINGO,4,2.9,8
2025,S2,IQS,Docente,6to grado,Sin ubicación,7,6.2,14
2025,S2,IQS,Docente,No especificado,SANTIAGO,1,1.7,2
2025,S2,IQS,Docente,No especificado,SANTO DOMINGO,2,3.3,9
2025,S2,IQS,Docente,No especificado,Sin ubicación,1,0.4,2
2025,S2,IQS,Editor,No especificado,SANTIAGO,1,65.3,45
2025,S2,IQS,Estudiante,1er grado,BARAHONA,6,5.4,9
2025,S2,IQS,Estudiante,1er grado,LA VEGA,3,1.0,5
2025,S2,IQS,Estudiante,1er grado,MAO,1,0.5,2
2025,S2,IQS,Estudiante,1er grado,MONTE CRISTI,3,2.4,7
2025,S2,IQS,Estudiante,1er grado,MONTE PLATA,2,5.0,6
2025,S2,IQS,Estudiante,1er grado,NAGUA,1,1.0,2
2025,S2,IQS,Estudiante,1er grado,PUERTO PLATA,2,6.2,6
2025,S2,IQS,Estudiante,1er grado,SAN CRISTOBAL,3,0.9,6
2025,S2,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,3,2.7,7
2025,S2,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,4,7.3,19
