Anio,Trimestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2025,Q3,IQP,Estudiante,4to grado,Sin ubicación,1,0.5,1
2025,Q3,IQP,Estudiante,5to grado,AZUA,1,0.6,1
2025,Q3,IQP,Estudiante,5to grado,HIGUEY,1,0.5,1
2025,Q3,IQP,Estudiante,5to grado,PUERTO PLATA,1,1.2,3
2025,Q3,IQP,Estudiante,5to grado,SANTO DOMINGO,4,1.5,4
2025,Q3,IQP,Estudiante,5to grado,Sin ubicación,1,3.3,7
2025,Q3,IQP,Estudiante,6to grado,AZUA,1,1.5,2
2025,Q3,IQP,Estudiante,6to grado,BARAHONA,2,0.8,2
2025,Q3,IQP,Estudiante,6to grado,HIGUEY,1,0.5,1
2025,Q3,IQP,Estudiante,6to grado,MAO,1,0.3,1
2025,Q3,IQP,Estudiante,6to grado,MONTE PLATA,1,0.1,1
2025,Q3,IQP,Estudiante,6to grado,SAN CRISTOBAL,1,0.2,1
2025,Q3,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1,0.4,1
2025,Q3,IQP,Estudiante,6to grado,SANTIAGO,1,0.4,1
2025,Q3,IQP,Estudiante,6to grado,SANTO DOMINGO,7,3.8,8
2025,Q3,IQP,Estudiante,6to grado,Sin ubicación,3,10.6,13
2025,Q3,IQP,Parent,1er grado,Sin ubicación,1,0.4,1
2025,Q3,IQP,Parent,6to grado,Sin ubicación,1,0.3,1
2025,Q3,IQP,Sin rol,No especificado,Sin ubicación,1,90.4,53
2025,Q3,IQS,Docente,1er grado,AZUA,1,0.0,1
2025,Q3,IQS,Docente,1er grado,BAHORUCO,1,0.3,2
2025,Q3,IQS,Docente,1er grado,LA VEGA,1,0.4,1
2025,Q3,IQS,Docente,1er grado,MONTE CRISTI,2,0.4,2
2025,Q3,IQS,Docente,1er grado,PUERTO PLATA,1,5.3,7
2025,Q3,IQS,Docente,1er grado,SAN CRISTOBAL,1,0.1,1
2025,Q3,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,3.1,8
2025,Q3,IQS,Docente,1er grado,SANTIAGO,1,0.7,1
2025,Q3,IQS,Docente,1er grado,SANTO DOMINGO,3,4.4,9
2025,Q3,IQS,Docente,1er grado,Sin ubicación,4,1.5,5
2025,Q3,IQS,Docente,3er grado,Sin ubicación,1,0.6,1
2025,Q3,IQS,Docente,4to grado,AZUA,12,9.8,17
2025,Q3,IQS,Docente,4to grado,BAHORUCO,2,0.9,2
2025,Q3,IQS,Docente,4to grado,BARAHONA,10,6.5,14
2025,Q3,IQS,Docente,4to grado,COTUI,11,5.9,14
2025,Q3,IQS,Docente,4to grado,HIGUEY,6,10.7,14
2025,Q3,IQS,Docente,4to grado,LA VEGA,25,22.5,35
2025,Q3,IQS,Docente,4to grado,MAO,6,2.1,9
2025,Q3,IQS,Docente,4to grado,MONTE CRISTI,12,11.6,18
2025,Q3,IQS,Docente,4to grado,MONTE PLATA,4,2.2,4
2025,Q3,IQS,Docente,4to grado,NAGUA,12,8.8,20
2025,Q3,IQS,Docente,4to grado,PUERTO PLATA,12,39.1,31
2025,Q3,IQS,Docente,4to grado,SAN CRISTOBAL,12,6.6,14
2025,Q3,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,15,11.4,30
2025,Q3,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,7,3.0,7
2025,Q3,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,24,15.0,34
2025,Q3,IQS,Docente,4to grado,SANTIAGO,29,16.0,37
2025,Q3,IQS,Docente,4to grado,SANTO DOMINGO,75,51.2,99
2025,Q3,IQS,Docente,4to grado,Sin ubicación,80,47.6,120
2025,Q3,IQS,Docente,6to grado,AZUA,1,0.2,2
2025,Q3,IQS,Docente,6to grado,SANTIAGO,1,0.5,2
2025,Q3,IQS,Docente,6to grado,SANTO DOMINGO,2,1.2,3
2025,Q3,IQS,Docente,6to grado,Sin ubicación,4,4.7,9
2025,Q3,IQS,Docente,No especificado,SANTO DOMINGO,2,1.6,3
2025,Q3,IQS,Docente,No especificado,Sin ubicación,1,0.4,2
2025,Q3,IQS,Editor,No especificado,SANTIAGO,1,36.0,24
2025,Q3,IQS,Estudiante,1er grado,BARAHONA,4,3.0,5
2025,Q3,IQS,Estudiante,1er grado,LA VEGA,3,1.0,5
2025,Q3,IQS,Estudiante,1er grado,MONTE CRISTI,2,2.2,6
2025,Q3,IQS,Estudiante,1er grado,MONTE PLATA,2,5.0,6
2025,Q3,IQS,Estudiante,1er grado,NAGUA,1,1.0,2
2025,Q3,IQS,Estudiante,1er grado,PUERTO PLATA,2,6.2,6
2025,Q3,IQS,Estudiante,1er grado,SAN CRISTOBAL,2,0.7,4
2025,Q3,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,3,2.7,6
2025,Q3,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,2,0.6,5
2025,Q3,IQS,Estudiante,1er grado,SANTIAGO,10,3.9,10
2025,Q3,IQS,Estudiante,1er grado,SANTO DOMINGO,100,68.1,193
2025,Q3,IQS,Estudiante,1er grado,Sin ubicación,25,16.5,48
2025,Q3,IQS,Estudiante,2do grado,AZUA,1,0.5,1
2025,Q3,IQS,Estudiante,2do grado,BAHORUCO,1,0.5,2
2025,Q3,IQS,Estudiante,2do grado,BARAHONA,2,1.2,3
2025,Q3,IQS,Estudiante,2do grado,COTUI,1,0.1,1
2025,Q3,IQS,Estudiante,2do grado,HIGUEY,21,41.8,57
2025,Q3,IQS,Estudiante,2do grado,LA VEGA,3,2.7,9
2025,Q3,IQS,Estudiante,2do grado,PUERTO PLATA,1,0.2,2
2025,Q3,IQS,Estudiante,2do grado,SAN CRISTOBAL,1,0.4,2
2025,Q3,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,6,16.5,16
2025,Q3,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,2,0.7,2
2025,Q3,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,6,3.9,10
2025,Q3,IQS,Estudiante,2do grado,SANTIAGO,9,5.8,13
2025,Q3,IQS,Estudiante,2do grado,SANTO DOMINGO,74,35.8,114
2025,Q3,IQS,Estudiante,2do grado,Sin ubicación,12,6.9,14
2025,Q3,IQS,Estudiante,3er grado,AZUA,1,1.6,3
2025,Q3,IQS,Estudiante,3er grado,HIGUEY,2,7.6,7
2025,Q3,IQS,Estudiante,3er grado,LA VEGA,1,0.2,1
2025,Q3,IQS,Estudiante,3er grado,PUERTO PLATA,14,13.1,26
2025,Q3,IQS,Estudiante,3er grado,SANTIAGO,52,30.6,68
2025,Q3,IQS,Estudiante,3er grado,SANTO DOMINGO,64,43.9,100
2025,Q3,IQS,Estudiante,3er grado,Sin ubicación,35,15.5,48
2025,Q3,IQS,Estudiante,4to grado,AZUA,3,3.5,5
2025,Q3,IQS,Estudiante,4to grado,BAHORUCO,1,0.2,2
2025,Q3,IQS,Estudiante,4to grado,BARAHONA,1,0.2,1
2025,Q3,IQS,Estudiante,4to grado,COTUI,4,3.3,6
2025,Q3,IQS,Estudiante,4to grado,HIGUEY,4,3.0,7
2025,Q3,IQS,Estudiante,4to grado,LA VEGA,1,0.5,1
2025,Q3,IQS,Estudiante,4to grado,MAO,2,0.6,2
2025,Q3,IQS,Estudiante,4to grado,MONTE PLATA,1,1.1,5
2025,Q3,IQS,Estudiante,4to grado,NAGUA,4,1.7,5
2025,Q3,IQS,Estudiante,4to grado,PUERTO PLATA,3,2.7,6
2025,Q3,IQS,Estudiante,4to grado,SAN CRISTOBAL,4,3.1,5
2025,Q3,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,8,6.5,14
2025,Q3,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,9,5.1,10
2025,Q3,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,7,4.3,11
2025,Q3,IQS,Estudiante,4to grado,SANTIAGO,22,13.0,26
2025,Q3,IQS,Estudiante,4to grado,SANTO DOMINGO,39,39.8,66
2025,Q3,IQS,Estudiante,4to grado,Sin ubicación,28,33.6,68
2025,Q3,IQS,Estudiante,5to grado,AZUA,2,3.4,3
2025,Q3,IQS,Estudiante,5to grado,COTUI,1,1.8,4
2025,Q3,IQS,Estudiante,5to grado,HIGUEY,2,0.8,3
2025,Q3,IQS,Estudiante,5to grado,LA VEGA,4,1.8,9
2025,Q3,IQS,Estudiante,5to grado,MONTE CRISTI,1,0.4,1
2025,Q3,IQS,Estudiante,5to grado,PUERTO PLATA,40,57.9,104
2025,Q3,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,4,3.1,5
2025,Q3,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,1,0.3,2
2025,Q3,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,1,0.7,1
2025,Q3,IQS,Estudiante,5to grado,SANTIAGO,6,4.3,8
2025,Q3,IQS,Estudiante,5to grado,SANTO DOMINGO,25,15.0,31
2025,Q3,IQS,Estudiante,5to grado,Sin ubicación,28,14.9,33
2025,Q3,IQS,Estudiante,6to grado,AZUA,31,22.4,59
2025,Q3,IQS,Estudiante,6to grado,BAHORUCO,7,1.8,10
2025,Q3,IQS,Estudiante,6to grado,BARAHONA,20,13.5,51
2025,Q3,IQS,Estudiante,6to grado,COTUI,42,37.6,70
2025,Q3,IQS,Estudiante,6to grado,HIGUEY,69,45.7,113
2025,Q3,IQS,Estudiante,6to grado,LA VEGA,168,129.2,285
2025,Q3,IQS,Estudiante,6to grado,MAO,19,13.7,33
2025,Q3,IQS,Estudiante,6to grado,MONTE CRISTI,23,27.8,46
2025,Q3,IQS,Estudiante,6to grado,MONTE PLATA,14,6.8,29
2025,Q3,IQS,Estudiante,6to grado,NAGUA,18,13.7,40
2025,Q3,IQS,Estudiante,6to grado,PUERTO PLATA,45,68.9,119
2025,Q3,IQS,Estudiante,6to grado,SAN CRISTOBAL,46,42.4,92
2025,Q3,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,110,96.0,212
2025,Q3,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,46,34.3,98
2025,Q3,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,101,97.0,224
2025,Q3,IQS,Estudiante,6to grado,SANTIAGO,232,202.0,448
2025,Q3,IQS,Estudiante,6to grado,SANTO DOMINGO,543,525.8,1096
2025,Q3,IQS,Estudiante,6to grado,Sin ubicación,468,548.8,1084
2025,Q3,IQS,Estudiante,No especificado,SANTIAGO,1,1.1,1
2025,Q3,IQS,Estudiante,No especificado,Sin ubicación,1,0.4,2
2025,Q3,IQS,Invitado,6to grado,BARAHONA,3,1.7,3
2025,Q3,IQS,Invitado,6to grado,SANTIAGO,1,7.4,6
2025,Q3,IQS,Invitado,6to grado,SANTO DOMINGO,9,10.9,14
2025,Q3,IQS,Invitado,6to grado,Sin ubicación,229,350.4,502
2025,Q3,IQS,Sin rol,No especificado,Sin ubicación,1,0.7,3
2025,Q4,IQ512,Editor,No especificado,Sin ubicación,1,1.2,2
2025,Q4,IQ512,Estudiante,No especificado,AZUA,3,1.7,3
2025,Q4,IQ512,Estudiante,No especificado,BAHORUCO,1,0.1,1
2025,Q4,IQ512,Estudiante,No especificado,BARAHONA,2,0.3,2
2025,Q4,IQ512,Estudiante,No especificado,COTUI,2,0.6,3
2025,Q4,IQ512,Estudiante,No especificado,HIGUEY,1,0.3,1
2025,Q4,IQ512,Estudiante,No especificado,LA VEGA,3,1.7,3
2025,Q4,IQ512,Estudiante,No especificado,MAO,3,3.5,3
2025,Q4,IQ512,Estudiante,No especificado,MONTE CRISTI,1,0.9,3
2025,Q4,IQ512,Estudiante,No especificado,MONTE PLATA,1,0.5,1
2025,Q4,IQ512,Estudiante,No especificado,NAGUA,1,0.8,1
2025,Q4,IQ512,Estudiante,No especificado,SAN CRISTOBAL,1,0.4,2
2025,Q4,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,1,0.5,1
2025,Q4,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,2,1.0,3
2025,Q4,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,1,0.5,1
2025,Q4,IQ512,Estudiante,No especificado,SANTIAGO,1,0.4,1
2025,Q4,IQ512,Estudiante,No especificado,SANTO DOMINGO,17,23.8,30
2025,Q4,IQ512,Estudiante,No especificado,Sin ubicación,84,74.3,121
2025,Q4,IQP,Docente,1er grado,Sin ubicación,1,25.2,25
2025,Q4,IQP,Docente,4to grado,SANTIAGO,1,1.0,3
2025,Q4,IQP,Docente,4to grado,Sin ubicación,1,2.6,4
2025,Q4,IQP,Docente,5to grado,AZUA,1,0.2,1
2025,Q4,IQP,Docente,5to grado,COTUI,4,4.6,6
2025,Q4,IQP,Docente,5to grado,HIGUEY,2,1.6,2
2025,Q4,IQP,Docente,5to grado,LA VEGA,5,4.3,6
2025,Q4,IQP,Docente,5to grado,MAO,1,0.9,1
2025,Q4,IQP,Docente,5to grado,MONTE CRISTI,2,1.0,2
2025,Q4,IQP,Docente,5to grado,NAGUA,2,1.3,4
2025,Q4,IQP,Docente,5to grado,PUERTO PLATA,4,24.0,33
2025,Q4,IQP,Docente,5to grado,SAN CRISTOBAL,4,12.4,18
2025,Q4,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,2,0.6,2
2025,Q4,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,1,2.5,1
2025,Q4,IQP,Docente,5to grado,SANTIAGO,3,5.7,6
2025,Q4,IQP,Docente,5to grado,SANTO DOMINGO,20,12.5,28
2025,Q4,IQP,Docente,5to grado,Sin ubicación,5,5.7,8
2025,Q4,IQP,Docente,6to grado,COTUI,2,3.0,4
2025,Q4,IQP,Docente,6to grado,NAGUA,1,5.3,8
2025,Q4,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,2,0.5,2
2025,Q4,IQP,Docente,6to grado,SANTIAGO,1,0.2,1
2025,Q4,IQP,Docente,6to grado,SANTO DOMINGO,3,6.0,5
2025,Q4,IQP,Estudiante,1er grado,AZUA,1,1.0,2
2025,Q4,IQP,Estudiante,1er grado,SAN CRISTOBAL,1,1.9,1
2025,Q4,IQP,Estudiante,1er grado,Sin ubicación,1,1.1,2
2025,Q4,IQP,Estudiante,2do grado,SANTO DOMINGO,1,0.4,1
2025,Q4,IQP,Estudiante,2do grado,Sin ubicación,2,1.5,2
2025,Q4,IQP,Estudiante,3er grado,Sin ubicación,2,1.1,2
2025,Q4,IQP,Estudiante,4to grado,AZUA,1,0.3,1
2025,Q4,IQP,Estudiante,4to grado,MONTE PLATA,1,0.5,1
2025,Q4,IQP,Estudiante,4to grado,SANTO DOMINGO,1,0.6,1
2025,Q4,IQP,Estudiante,5to grado,COTUI,1,0.2,1
2025,Q4,IQP,Estudiante,5to grado,PUERTO PLATA,1,0.2,1
2025,Q4,IQP,Estudiante,5to grado,SANTIAGO,1,0.4,1
2025,Q4,IQP,Estudiante,5to grado,SANTO DOMINGO,24,28.0,38
2025,Q4,IQP,Estudiante,5to grado,Sin ubicación,2,0.3,3
2025,Q4,IQP,Estudiante,6to grado,COTUI,1,0.5,1
2025,Q4,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1,0.3,1
2025,Q4,IQP,Estudiante,6to grado,SANTIAGO,1,0.3,1
2025,Q4,IQP,Estudiante,6to grado,SANTO DOMINGO,6,3.1,7
2025,Q4,IQP,Estudiante,6to grado,Sin ubicación,3,1.4,3
2025,Q4,IQP,Sin rol,No especificado,Sin ubicación,1,33.2,23
2025,Q4,IQS,Docente,1er grado,AZUA,2,9.1,6
2025,Q4,IQS,Docente,1er grado,MONTE CRISTI,2,1.5,3
2025,Q4,IQS,Docente,1er grado,SANTIAGO,1,1.2,1
2025,Q4,IQS,Docente,1er grado,SANTO DOMINGO,1,1.6,2
2025,Q4,IQS,Docente,1er grado,Sin ubicación,2,2.7,4
2025,Q4,IQS,Docente,4to grado,AZUA,7,8.8,13
2025,Q4,IQS,Docente,4to grado,COTUI,3,1.8,5
2025,Q4,IQS,Docente,4to grado,HIGUEY,3,3.9,5
2025,Q4,IQS,Docente,4to grado,LA VEGA,8,16.9,19
2025,Q4,IQS,Docente,4to grado,MAO,3,1.2,3
2025,Q4,IQS,Docente,4to grado,MONTE CRISTI,18,39.8,54
2025,Q4,IQS,Docente,4to grado,NAGUA,3,4.0,5
2025,Q4,IQS,Docente,4to grado,PUERTO PLATA,3,1.5,4
2025,Q4,IQS,Docente,4to grado,SAN CRISTOBAL,4,23.8,15
2025,Q4,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,16,14.5,30
2025,Q4,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,3,3.0,7
2025,Q4,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,4,6.7,20
2025,Q4,IQS,Docente,4to grado,SANTIAGO,13,17.6,28
2025,Q4,IQS,Docente,4to grado,SANTO DOMINGO,20,28.7,45
2025,Q4,IQS,Docente,4to grado,Sin ubicación,32,13.2,38
2025,Q4,IQS,Docente,5to grado,SAN PEDRO DE MACORIS,1,0.1,1
2025,Q4,IQS,Docente,6to grado,HIGUEY,1,1.6,1
2025,Q4,IQS,Docente,6to grado,SANTO DOMINGO,2,1.7,5
2025,Q4,IQS,Docente,6to grado,Sin ubicación,4,1.5,5
2025,Q4,IQS,Docente,No especificado,SANTIAGO,1,1.7,2
2025,Q4,IQS,Docente,No especificado,SANTO DOMINGO,1,1.7,6
2025,Q4,IQS,Editor,No especificado,SANTIAGO,1,29.3,21
2025,Q4,IQS,Estudiante,1er grado,BARAHONA,2,2.4,4
2025,Q4,IQS,Estudiante,1er grado,MAO,1,0.5,2
2025,Q4,IQS,Estudiante,1er grado,MONTE CRISTI,1,0.1,1
2025,Q4,IQS,Estudiante,1er grado,SAN CRISTOBAL,1,0.1,2
2025,Q4,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,1,0.0,1
2025,Q4,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,3,6.7,14
2025,Q4,IQS,Estudiante,1er grado,SANTIAGO,5,3.8,6
2025,Q4,IQS,Estudiante,1er grado,SANTO DOMINGO,37,31.8,77
2025,Q4,IQS,Estudiante,1er grado,Sin ubicación,12,6.0,17
2025,Q4,IQS,Estudiante,2do grado,AZUA,2,1.2,2
2025,Q4,IQS,Estudiante,2do grado,LA VEGA,6,2.2,8
2025,Q4,IQS,Estudiante,2do grado,MONTE CRISTI,2,1.4,4
2025,Q4,IQS,Estudiante,2do grado,NAGUA,2,0.6,2
2025,Q4,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,10,4.9,12
2025,Q4,IQS,Estudiante,2do grado,SANTIAGO,3,1.8,4
2025,Q4,IQS,Estudiante,2do grado,SANTO DOMINGO,14,9.7,24
2025,Q4,IQS,Estudiante,2do grado,Sin ubicación,5,3.8,7
2025,Q4,IQS,Estudiante,3er grado,PUERTO PLATA,1,0.3,1
2025,Q4,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,70,41.6,80
2025,Q4,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,3,1.1,3
2025,Q4,IQS,Estudiante,3er grado,SANTIAGO,8,11.3,17
2025,Q4,IQS,Estudiante,3er grado,SANTO DOMINGO,25,13.9,34
2025,Q4,IQS,Estudiante,3er grado,Sin ubicación,13,3.9,15
2025,Q4,IQS,Estudiante,4to grado,AZUA,1,0.4,3
2025,Q4,IQS,Estudiante,4to grado,BAHORUCO,2,1.0,2
2025,Q4,IQS,Estudiante,4to grado,COTUI,3,2.0,3
2025,Q4,IQS,Estudiante,4to grado,HIGUEY,3,1.9,3
2025,Q4,IQS,Estudiante,4to grado,LA VEGA,5,2.9,7
2025,Q4,IQS,Estudiante,4to grado,MONTE CRISTI,5,1.3,5
2025,Q4,IQS,Estudiante,4to grado,NAGUA,1,0.6,2
2025,Q4,IQS,Estudiante,4to grado,SAN CRISTOBAL,1,0.3,1
2025,Q4,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,106,55.1,106
2025,Q4,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,2,0.3,2
2025,Q4,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,3,3.6,4
2025,Q4,IQS,Estudiante,4to grado,SANTIAGO,7,5.0,9
2025,Q4,IQS,Estudiante,4to grado,SANTO DOMINGO,16,8.9,24
2025,Q4,IQS,Estudiante,4to grado,Sin ubicación,21,15.3,56
2025,Q4,IQS,Estudiante,5to grado,AZUA,1,1.0,1
2025,Q4,IQS,Estudiante,5to grado,LA VEGA,18,14.7,57
2025,Q4,IQS,Estudiante,5to grado,MONTE CRISTI,3,0.7,4
2025,Q4,IQS,Estudiante,5to grado,SAN CRISTOBAL,2,0.8,2
2025,Q4,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,25,11.0,27
2025,Q4,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,1,5.3,6
2025,Q4,IQS,Estudiante,5to grado,SANTIAGO,4,2.6,4
2025,Q4,IQS,Estudiante,5to grado,SANTO DOMINGO,11,8.2,23
2025,Q4,IQS,Estudiante,5to grado,Sin ubicación,21,10.6,29
2025,Q4,IQS,Estudiante,6to grado,AZUA,89,193.0,290
2025,Q4,IQS,Estudiante,6to grado,BAHORUCO,5,2.9,11
2025,Q4,IQS,Estudiante,6to grado,BARAHONA,1,0.4,1
2025,Q4,IQS,Estudiante,6to grado,COTUI,8,4.0,12
2025,Q4,IQS,Estudiante,6to grado,HIGUEY,71,50.7,109
2025,Q4,IQS,Estudiante,6to grado,LA VEGA,149,167.5,261
2025,Q4,IQS,Estudiante,6to grado,MAO,38,19.1,43
2025,Q4,IQS,Estudiante,6to grado,MONTE CRISTI,156,159.0,297
2025,Q4,IQS,Estudiante,6to grado,MONTE PLATA,1,0.3,2
2025,Q4,IQS,Estudiante,6to grado,NAGUA,32,14.7,39
2025,Q4,IQS,Estudiante,6to grado,PUERTO PLATA,4,7.3,15
2025,Q4,IQS,Estudiante,6to grado,SAN CRISTOBAL,131,76.9,170
2025,Q4,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,96,83.6,174
2025,Q4,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,56,20.2,68
2025,Q4,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,130,133.4,362
2025,Q4,IQS,Estudiante,6to grado,SANTIAGO,175,135.4,244
2025,Q4,IQS,Estudiante,6to grado,SANTO DOMINGO,351,295.6,692
2025,Q4,IQS,Estudiante,6to grado,Sin ubicación,205,146.9,324
2025,Q4,IQS,Estudiante,No especificado,SANTO DOMINGO,1,1.0,2
2025,Q4,IQS,Invitado,6to grado,SANTO DOMINGO,1,1.5,3
2025,Q4,IQS,Invitado,6to grado,Sin ubicación,66,42.4,95
2026,Q1,IQ512,Editor,No especificado,Sin ubicación,1,1.8,2
2026,Q1,IQ512,Estudiante,No especificado,AZUA,1,0.6,1
2026,Q1,IQ512,Estudiante,No especificado,BAHORUCO,1,10.5,9
2026,Q1,IQ512,Estudiante,No especificado,BARAHONA,2,1.4,3
2026,Q1,IQ512,Estudiante,No especificado,COTUI,2,2.4,2
2026,Q1,IQ512,Estudiante,No especificado,LA VEGA,2,10.6,11
2026,Q1,IQ512,Estudiante,No especificado,MAO,2,1.5,3
2026,Q1,IQ512,Estudiante,No especificado,MONTE PLATA,1,0.1,1
2026,Q1,IQ512,Estudiante,No especificado,NAGUA,1,0.0,1
2026,Q1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,2,0.7,2
2026,Q1,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,1,0.2,1
2026,Q1,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,1,0.3,1
2026,Q1,IQ512,Estudiante,No especificado,SANTIAGO,3,1.2,3
2026,Q1,IQ512,Estudiante,No especificado,SANTO DOMINGO,8,3.3,9
2026,Q1,IQ512,Estudiante,No especificado,Sin ubicación,66,43.8,87
2026,Q1,IQP,Coordinador,6to grado,Sin ubicación,1,0.5,1
2026,Q1,IQP,Docente,1er grado,Sin ubicación,2,53.5,44
2026,Q1,IQP,Docente,4to grado,AZUA,1,0.8,1
2026,Q1,IQP,Docente,4to grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,Q1,IQP,Docente,4to grado,SANTIAGO,1,4.9,6
2026,Q1,IQP,Docente,4to grado,SANTO DOMINGO,1,0.0,1
2026,Q1,IQP,Docente,4to grado,Sin ubicación,2,1.7,4
2026,Q1,IQP,Docente,5to grado,AZUA,2,4.8,3
2026,Q1,IQP,Docente,5to grado,COTUI,2,0.7,2
2026,Q1,IQP,Docente,5to grado,HIGUEY,2,0.9,2
2026,Q1,IQP,Docente,5to grado,LA VEGA,13,19.7,29
2026,Q1,IQP,Docente,5to grado,MAO,1,1.0,1
2026,Q1,IQP,Docente,5to grado,MONTE CRISTI,5,11.1,14
2026,Q1,IQP,Docente,5to grado,NAGUA,1,0.3,1
2026,Q1,IQP,Docente,5to grado,PUERTO PLATA,5,7.5,15
2026,Q1,IQP,Docente,5to grado,SAN CRISTOBAL,2,8.5,13
2026,Q1,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,4,3.4,9
2026,Q1,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,1,0.3,1
2026,Q1,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,1,0.8,1
2026,Q1,IQP,Docente,5to grado,SANTIAGO,3,15.6,14
2026,Q1,IQP,Docente,5to grado,SANTO DOMINGO,17,12.7,19
2026,Q1,IQP,Docente,5to grado,Sin ubicación,8,6.9,11
2026,Q1,IQP,Docente,6to grado,COTUI,1,0.6,1
2026,Q1,IQP,Docente,6to grado,LA VEGA,1,0.3,1
2026,Q1,IQP,Docente,6to grado,MAO,1,0.3,1
2026,Q1,IQP,Docente,6to grado,MONTE PLATA,1,0.5,1
2026,Q1,IQP,Docente,6to grado,NAGUA,1,6.2,7
2026,Q1,IQP,Docente,6to grado,SANTO DOMINGO,1,0.5,1
2026,Q1,IQP,Docente,6to grado,Sin ubicación,2,0.2,2
2026,Q1,IQP,Docente,No especificado,Sin ubicación,1,1.3,1
2026,Q1,IQP,Estudiante,1er grado,Sin ubicación,3,1.4,3
2026,Q1,IQP,Estudiante,2do grado,SANTO DOMINGO,2,1.4,2
2026,Q1,IQP,Estudiante,2do grado,Sin ubicación,1,0.3,1
2026,Q1,IQP,Estudiante,3er grado,COTUI,1,0.3,1
2026,Q1,IQP,Estudiante,3er grado,MONTE CRISTI,1,0.5,1
2026,Q1,IQP,Estudiante,3er grado,SANTIAGO,2,0.5,2
2026,Q1,IQP,Estudiante,3er grado,SANTO DOMINGO,1,0.3,1
2026,Q1,IQP,Estudiante,4to grado,COTUI,1,0.5,1
2026,Q1,IQP,Estudiante,4to grado,HIGUEY,1,0.2,1
2026,Q1,IQP,Estudiante,4to grado,LA VEGA,1,0.2,1
2026,Q1,IQP,Estudiante,4to grado,MONTE CRISTI,1,0.5,1
2026,Q1,IQP,Estudiante,4to grado,MONTE PLATA,1,0.3,1
2026,Q1,IQP,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,1,0.8,1
2026,Q1,IQP,Estudiante,4to grado,SANTO DOMINGO,2,2.9,5
2026,Q1,IQP,Estudiante,5to grado,AZUA,1,0.3,1
2026,Q1,IQP,Estudiante,5to grado,LA VEGA,1,0.2,1
2026,Q1,IQP,Estudiante,5to grado,MAO,1,0.5,1
2026,Q1,IQP,Estudiante,5to grado,PUERTO PLATA,1,0.8,1
2026,Q1,IQP,Estudiante,5to grado,SAN CRISTOBAL,1,0.2,1
