Anio,Mes,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2022,9,IQS,Editor,No especificado,SANTIAGO,1,405.5,23
2022,9,IQS,Estudiante,1er grado,SANTIAGO,1,0.1,1
2022,9,IQS,Estudiante,1er grado,SANTO DOMINGO,6,25.9,10
2022,9,IQS,Estudiante,1er grado,Sin ubicación,6,3.7,7
2022,9,IQS,Estudiante,2do grado,SANTO DOMINGO,4,8.9,7
2022,9,IQS,Estudiante,2do grado,Sin ubicación,3,3.1,3
2022,9,IQS,Estudiante,3er grado,LA VEGA,1,5.4,2
2022,9,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,1,2.0,2
2022,9,IQS,Estudiante,3er grado,SANTIAGO,12,24.3,14
2022,9,IQS,Estudiante,3er grado,SANTO DOMINGO,3,18.6,7
2022,9,IQS,Estudiante,3er grado,Sin ubicación,2,10.8,3
2022,9,IQS,Estudiante,4to grado,SANTIAGO,6,20.0,13
2022,9,IQS,Estudiante,4to grado,SANTO DOMINGO,6,71.8,14
2022,9,IQS,Estudiante,4to grado,Sin ubicación,3,5.8,5
2022,9,IQS,Estudiante,5to grado,AZUA,1,2.7,1
2022,9,IQS,Estudiante,5to grado,BAHORUCO,1,2.8,2
2022,9,IQS,Estudiante,5to grado,MONTE PLATA,1,6.2,3
2022,9,IQS,Estudiante,5to grado,SANTIAGO,9,40.5,12
2022,9,IQS,Estudiante,5to grado,SANTO DOMINGO,3,31.0,10
2022,9,IQS,Estudiante,5to grado,Sin ubicación,6,45.2,14
2022,9,IQS,Estudiante,6to grado,AZUA,2,2.7,3
2022,9,IQS,Estudiante,6to grado,LA VEGA,2,18.3,7
2022,9,IQS,Estudiante,6to grado,NAGUA,1,0.2,1
2022,9,IQS,Estudiante,6to grado,PUERTO PLATA,2,6.4,2
2022,9,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1,2.6,1
2022,9,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,1,0.5,1
2022,9,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,1,0.1,1
2022,9,IQS,Estudiante,6to grado,SANTIAGO,13,28.4,17
2022,9,IQS,Estudiante,6to grado,SANTO DOMINGO,25,76.8,39
2022,9,IQS,Estudiante,6to grado,Sin ubicación,11,30.6,17
2022,9,IQS,Estudiante,No especificado,Sin ubicación,3,2.2,4
2022,9,IQS,Invitado,2do grado,Sin ubicación,1,6.1,1
2022,9,IQS,Invitado,6to grado,Sin ubicación,8,49.4,11
2022,10,IQ512,Admin,No especificado,Sin ubicación,3,10.8,6
2022,10,IQ512,Editor,No especificado,Sin ubicación,1,461.2,18
2022,10,IQ512,Estudiante,No especificado,AZUA,302,1060.3,303
2022,10,IQ512,Estudiante,No especificado,BAHORUCO,23,103.4,23
2022,10,IQ512,Estudiante,No especificado,BARAHONA,198,233.6,198
2022,10,IQ512,Estudiante,No especificado,COTUI,46,410.2,47
2022,10,IQ512,Estudiante,No especificado,HIGUEY,232,1089.4,232
2022,10,IQ512,Estudiante,No especificado,LA VEGA,507,2008.6,507
2022,10,IQ512,Estudiante,No especificado,MAO,56,269.9,56
2022,10,IQ512,Estudiante,No especificado,MONTE CRISTI,59,282.3,59
2022,10,IQ512,Estudiante,No especificado,MONTE PLATA,20,5.6,20
2022,10,IQ512,Estudiante,No especificado,NAGUA,57,139.6,58
2022,10,IQ512,Estudiante,No especificado,PUERTO PLATA,187,531.1,187
2022,10,IQ512,Estudiante,No especificado,SAN CRISTOBAL,257,468.5,258
2022,10,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,160,264.7,162
2022,10,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,109,205.7,109
2022,10,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,364,1307.3,365
2022,10,IQ512,Estudiante,No especificado,SANTIAGO,486,1292.2,487
2022,10,IQ512,Estudiante,No especificado,SANTO DOMINGO,3152,12837.5,3167
2022,10,IQ512,Estudiante,No especificado,Sin ubicación,13176,40591.0,13182
2022,10,IQ512,Sin rol,No especificado,Sin ubicación,1,0.8,1
2022,10,IQP,Admin,No especificado,Sin ubicación,1,64.2,12
2022,10,IQP,Docente,6to grado,AZUA,1,4.0,1
2022,10,IQP,Docente,6to grado,BARAHONA,1,4.7,2
2022,10,IQP,Docente,6to grado,HIGUEY,1,9.3,2
2022,10,IQP,Docente,6to grado,LA VEGA,1,0.8,1
2022,10,IQP,Docente,6to grado,MAO,3,50.0,7
2022,10,IQP,Docente,6to grado,MONTE CRISTI,1,0.3,1
2022,10,IQP,Docente,6to grado,NAGUA,1,30.4,4
2022,10,IQP,Docente,6to grado,PUERTO PLATA,1,10.5,2
2022,10,IQP,Docente,6to grado,SAN CRISTOBAL,1,6.0,1
2022,10,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2022,10,IQP,Docente,6to grado,SANTO DOMINGO,4,1.5,4
2022,10,IQP,Docente,6to grado,Sin ubicación,8,39.8,12
2022,10,IQP,Estudiante,1er grado,BARAHONA,1,8.7,6
2022,10,IQP,Estudiante,1er grado,SANTO DOMINGO,6,98.7,15
2022,10,IQP,Estudiante,1er grado,Sin ubicación,12,34.4,22
2022,10,IQP,Estudiante,2do grado,AZUA,1,0.2,2
2022,10,IQP,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,1,1.1,3
2022,10,IQP,Estudiante,2do grado,Sin ubicación,8,32.2,22
2022,10,IQP,Estudiante,3er grado,SANTO DOMINGO,4,3.2,7
2022,10,IQP,Estudiante,3er grado,Sin ubicación,12,77.8,24
2022,10,IQP,Estudiante,4to grado,SANTO DOMINGO,4,8.3,11
2022,10,IQP,Estudiante,4to grado,Sin ubicación,6,35.2,11
2022,10,IQP,Estudiante,5to grado,AZUA,1,2.1,3
2022,10,IQP,Estudiante,5to grado,BARAHONA,1,4.0,4
2022,10,IQP,Estudiante,5to grado,SANTO DOMINGO,2,19.6,6
2022,10,IQP,Estudiante,5to grado,Sin ubicación,5,36.4,11
2022,10,IQP,Estudiante,6to grado,HIGUEY,2,0.7,2
2022,10,IQP,Estudiante,6to grado,MAO,1,0.2,1
2022,10,IQP,Estudiante,6to grado,NAGUA,3,38.7,14
2022,10,IQP,Estudiante,6to grado,SANTO DOMINGO,5,22.3,7
2022,10,IQP,Estudiante,6to grado,Sin ubicación,13,69.9,25
2022,10,IQP,Parent,No especificado,Sin ubicación,1,5.4,1
2022,10,IQP,Sin rol,No especificado,Sin ubicación,1,424.5,21
2022,10,IQS,Admin,No especificado,Sin ubicación,1,15.7,9
2022,10,IQS,Docente,1er grado,AZUA,2,1.1,2
2022,10,IQS,Docente,1er grado,BAHORUCO,1,0.7,1
2022,10,IQS,Docente,1er grado,PUERTO PLATA,1,0.1,1
2022,10,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,1,0.2,1
2022,10,IQS,Docente,1er grado,SANTIAGO,3,12.9,5
2022,10,IQS,Docente,1er grado,SANTO DOMINGO,4,8.8,6
2022,10,IQS,Docente,1er grado,Sin ubicación,5,5.5,6
2022,10,IQS,Docente,4to grado,AZUA,1,22.4,3
2022,10,IQS,Docente,6to grado,BAHORUCO,1,7.5,2
2022,10,IQS,Docente,6to grado,COTUI,2,3.2,3
2022,10,IQS,Docente,6to grado,LA VEGA,1,0.3,1
2022,10,IQS,Docente,6to grado,MONTE CRISTI,2,0.8,2
2022,10,IQS,Docente,6to grado,NAGUA,1,40.3,7
2022,10,IQS,Docente,6to grado,PUERTO PLATA,1,1.0,1
2022,10,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,11.5,3
2022,10,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,1,14.5,1
2022,10,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,2,1.6,3
2022,10,IQS,Docente,6to grado,SANTO DOMINGO,17,190.0,32
2022,10,IQS,Docente,6to grado,Sin ubicación,5,71.2,15
2022,10,IQS,Editor,No especificado,SANTIAGO,1,346.9,16
2022,10,IQS,Estudiante,1er grado,NAGUA,3,126.5,24
2022,10,IQS,Estudiante,1er grado,SANTO DOMINGO,7,78.1,23
2022,10,IQS,Estudiante,1er grado,Sin ubicación,10,100.8,22
2022,10,IQS,Estudiante,2do grado,NAGUA,4,105.6,16
2022,10,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,1,0.2,2
2022,10,IQS,Estudiante,2do grado,SANTO DOMINGO,9,35.3,18
2022,10,IQS,Estudiante,2do grado,Sin ubicación,8,91.5,16
2022,10,IQS,Estudiante,3er grado,MONTE PLATA,1,5.5,2
2022,10,IQS,Estudiante,3er grado,NAGUA,4,200.8,30
2022,10,IQS,Estudiante,3er grado,SANTIAGO,2,1.9,2
2022,10,IQS,Estudiante,3er grado,SANTO DOMINGO,7,23.7,18
2022,10,IQS,Estudiante,3er grado,Sin ubicación,12,118.5,25
2022,10,IQS,Estudiante,4to grado,HIGUEY,1,6.6,1
2022,10,IQS,Estudiante,4to grado,LA VEGA,2,11.4,2
2022,10,IQS,Estudiante,4to grado,MAO,1,4.4,2
2022,10,IQS,Estudiante,4to grado,NAGUA,2,126.2,18
2022,10,IQS,Estudiante,4to grado,SANTIAGO,8,16.3,9
2022,10,IQS,Estudiante,4to grado,SANTO DOMINGO,8,192.5,21
2022,10,IQS,Estudiante,4to grado,Sin ubicación,8,33.4,12
2022,10,IQS,Estudiante,5to grado,LA VEGA,1,19.7,1
2022,10,IQS,Estudiante,5to grado,SANTIAGO,8,62.4,16
2022,10,IQS,Estudiante,5to grado,SANTO DOMINGO,15,62.7,22
2022,10,IQS,Estudiante,5to grado,Sin ubicación,14,129.7,21
2022,10,IQS,Estudiante,6to grado,AZUA,2,6.2,7
2022,10,IQS,Estudiante,6to grado,BAHORUCO,1,0.5,1
2022,10,IQS,Estudiante,6to grado,BARAHONA,4,8.8,5
2022,10,IQS,Estudiante,6to grado,COTUI,1,0.3,1
2022,10,IQS,Estudiante,6to grado,HIGUEY,4,17.3,5
2022,10,IQS,Estudiante,6to grado,LA VEGA,22,110.5,31
2022,10,IQS,Estudiante,6to grado,MONTE PLATA,2,1.7,2
2022,10,IQS,Estudiante,6to grado,NAGUA,5,172.0,20
2022,10,IQS,Estudiante,6to grado,PUERTO PLATA,4,47.8,5
2022,10,IQS,Estudiante,6to grado,SAN CRISTOBAL,10,28.2,14
2022,10,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,4,20.3,4
2022,10,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,5,11.0,6
2022,10,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,3,10.2,4
2022,10,IQS,Estudiante,6to grado,SANTIAGO,40,538.8,110
2022,10,IQS,Estudiante,6to grado,SANTO DOMINGO,81,374.0,131
2022,10,IQS,Estudiante,6to grado,Sin ubicación,29,123.6,41
2022,10,IQS,Estudiante,No especificado,Sin ubicación,2,0.3,2
2022,10,IQS,Invitado,6to grado,Sin ubicación,17,130.3,23
2022,11,IQ512,Editor,No especificado,Sin ubicación,1,44.7,7
2022,11,IQ512,Estudiante,No especificado,AZUA,3,22.9,3
2022,11,IQ512,Estudiante,No especificado,COTUI,1,3.2,1
2022,11,IQ512,Estudiante,No especificado,MONTE CRISTI,1,8.5,1
2022,11,IQ512,Estudiante,No especificado,SAN CRISTOBAL,1,1.5,1
2022,11,IQ512,Estudiante,No especificado,SANTO DOMINGO,6,51.7,10
2022,11,IQ512,Estudiante,No especificado,Sin ubicación,4,6.6,4
2022,11,IQP,Admin,No especificado,Sin ubicación,1,45.5,7
2022,11,IQP,Docente,3er grado,BARAHONA,1,26.4,1
2022,11,IQP,Docente,3er grado,MAO,1,1.2,1
2022,11,IQP,Docente,3er grado,SAN PEDRO DE MACORIS,1,3.5,1
2022,11,IQP,Docente,3er grado,Sin ubicación,2,3.5,2
2022,11,IQP,Docente,4to grado,BARAHONA,1,17.7,4
2022,11,IQP,Docente,4to grado,LA VEGA,1,1.0,1
2022,11,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,1,24.6,4
2022,11,IQP,Docente,4to grado,SANTIAGO,1,18.3,1
2022,11,IQP,Docente,4to grado,SANTO DOMINGO,5,22.9,5
2022,11,IQP,Docente,4to grado,Sin ubicación,12,37.0,16
2022,11,IQP,Docente,6to grado,BARAHONA,1,38.8,10
2022,11,IQP,Docente,6to grado,MAO,5,35.0,9
2022,11,IQP,Docente,6to grado,NAGUA,1,0.0,1
2022,11,IQP,Docente,6to grado,SAN CRISTOBAL,2,3.1,2
2022,11,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,18.2,1
2022,11,IQP,Docente,6to grado,SANTO DOMINGO,3,0.7,3
2022,11,IQP,Docente,6to grado,Sin ubicación,3,2.6,3
2022,11,IQP,Estudiante,1er grado,BARAHONA,2,29.1,8
2022,11,IQP,Estudiante,1er grado,SANTO DOMINGO,2,40.4,15
2022,11,IQP,Estudiante,1er grado,Sin ubicación,5,17.1,10
2022,11,IQP,Estudiante,2do grado,PUERTO PLATA,1,1.6,2
2022,11,IQP,Estudiante,2do grado,Sin ubicación,3,10.0,6
2022,11,IQP,Estudiante,3er grado,MAO,1,0.2,1
2022,11,IQP,Estudiante,3er grado,SANTO DOMINGO,1,0.4,1
2022,11,IQP,Estudiante,3er grado,Sin ubicación,2,7.2,3
2022,11,IQP,Estudiante,4to grado,SANTO DOMINGO,3,14.3,7
2022,11,IQP,Estudiante,4to grado,Sin ubicación,1,26.3,6
2022,11,IQP,Estudiante,5to grado,AZUA,1,19.6,4
2022,11,IQP,Estudiante,5to grado,BARAHONA,1,7.2,5
2022,11,IQP,Estudiante,5to grado,MAO,1,1.5,1
2022,11,IQP,Estudiante,5to grado,SANTO DOMINGO,2,0.5,3
2022,11,IQP,Estudiante,5to grado,Sin ubicación,1,3.2,3
2022,11,IQP,Estudiante,6to grado,MAO,1,4.2,1
2022,11,IQP,Estudiante,6to grado,NAGUA,2,22.2,6
2022,11,IQP,Estudiante,6to grado,SANTIAGO,1,2.7,2
2022,11,IQP,Estudiante,6to grado,SANTO DOMINGO,3,5.1,5
2022,11,IQP,Estudiante,6to grado,Sin ubicación,2,38.6,6
2022,11,IQP,Parent,No especificado,Sin ubicación,3,6.8,4
2022,11,IQP,Sin rol,No especificado,Sin ubicación,1,211.6,17
2022,11,IQS,Admin,No especificado,Sin ubicación,1,57.4,5
2022,11,IQS,Docente,1er grado,HIGUEY,1,0.3,1
2022,11,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,1,11.4,1
2022,11,IQS,Docente,1er grado,SANTIAGO,3,14.0,3
2022,11,IQS,Docente,1er grado,SANTO DOMINGO,6,10.2,6
2022,11,IQS,Docente,1er grado,Sin ubicación,9,67.0,19
2022,11,IQS,Docente,4to grado,AZUA,1,11.1,3
2022,11,IQS,Docente,6to grado,COTUI,1,8.5,1
2022,11,IQS,Docente,6to grado,MONTE PLATA,2,0.5,2
2022,11,IQS,Docente,6to grado,NAGUA,2,9.4,3
2022,11,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,5.1,1
2022,11,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,2,23.3,2
2022,11,IQS,Docente,6to grado,SANTIAGO,1,7.9,2
2022,11,IQS,Docente,6to grado,SANTO DOMINGO,14,253.5,37
2022,11,IQS,Docente,6to grado,Sin ubicación,5,49.9,12
2022,11,IQS,Editor,No especificado,SANTIAGO,1,182.7,15
2022,11,IQS,Estudiante,1er grado,NAGUA,3,18.5,4
2022,11,IQS,Estudiante,1er grado,SANTO DOMINGO,3,16.0,5
2022,11,IQS,Estudiante,1er grado,Sin ubicación,5,25.3,6
2022,11,IQS,Estudiante,2do grado,NAGUA,2,4.6,2
2022,11,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,2,0.2,2
2022,11,IQS,Estudiante,2do grado,SANTO DOMINGO,11,65.1,17
2022,11,IQS,Estudiante,2do grado,Sin ubicación,2,35.5,2
2022,11,IQS,Estudiante,3er grado,BARAHONA,1,2.5,1
2022,11,IQS,Estudiante,3er grado,NAGUA,1,13.1,1
2022,11,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,1,0.3,1
2022,11,IQS,Estudiante,3er grado,SANTIAGO,1,0.1,1
2022,11,IQS,Estudiante,3er grado,SANTO DOMINGO,9,17.6,9
2022,11,IQS,Estudiante,4to grado,SAN CRISTOBAL,1,1.8,1
2022,11,IQS,Estudiante,4to grado,SANTIAGO,3,4.4,4
2022,11,IQS,Estudiante,4to grado,SANTO DOMINGO,35,225.6,52
2022,11,IQS,Estudiante,4to grado,Sin ubicación,4,18.6,6
2022,11,IQS,Estudiante,5to grado,HIGUEY,1,0.4,1
2022,11,IQS,Estudiante,5to grado,SANTIAGO,7,53.3,16
2022,11,IQS,Estudiante,5to grado,SANTO DOMINGO,35,268.7,45
2022,11,IQS,Estudiante,5to grado,Sin ubicación,3,10.9,8
2022,11,IQS,Estudiante,6to grado,AZUA,5,3.4,6
2022,11,IQS,Estudiante,6to grado,BARAHONA,2,34.5,3
2022,11,IQS,Estudiante,6to grado,HIGUEY,7,8.8,7
2022,11,IQS,Estudiante,6to grado,LA VEGA,7,26.0,12
2022,11,IQS,Estudiante,6to grado,MONTE CRISTI,1,4.6,3
2022,11,IQS,Estudiante,6to grado,NAGUA,3,22.0,4
2022,11,IQS,Estudiante,6to grado,PUERTO PLATA,2,2.4,2
2022,11,IQS,Estudiante,6to grado,SAN CRISTOBAL,8,8.5,8
2022,11,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,5,30.0,5
2022,11,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,2,5.6,3
2022,11,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,7,47.4,9
2022,11,IQS,Estudiante,6to grado,SANTIAGO,32,170.0,44
2022,11,IQS,Estudiante,6to grado,SANTO DOMINGO,68,353.9,110
2022,11,IQS,Estudiante,6to grado,Sin ubicación,17,109.0,31
2022,11,IQS,Invitado,2do grado,Sin ubicación,1,5.8,1
2022,11,IQS,Invitado,6to grado,Sin ubicación,21,150.9,37
2022,12,IQ512,Admin,No especificado,Sin ubicación,2,7.9,2
2022,12,IQ512,Editor,No especificado,Sin ubicación,1,145.8,13
2022,12,IQ512,Estudiante,No especificado,AZUA,14,53.0,14
2022,12,IQ512,Estudiante,No especificado,BAHORUCO,5,29.1,6
2022,12,IQ512,Estudiante,No especificado,BARAHONA,11,38.0,11
2022,12,IQ512,Estudiante,No especificado,COTUI,10,40.9,10
2022,12,IQ512,Estudiante,No especificado,HIGUEY,7,19.9,7
2022,12,IQ512,Estudiante,No especificado,LA VEGA,28,104.5,28
2022,12,IQ512,Estudiante,No especificado,MAO,2,6.1,2
2022,12,IQ512,Estudiante,No especificado,MONTE CRISTI,8,31.2,8
2022,12,IQ512,Estudiante,No especificado,MONTE PLATA,4,24.9,4
2022,12,IQ512,Estudiante,No especificado,NAGUA,4,15.0,4
2022,12,IQ512,Estudiante,No especificado,PUERTO PLATA,10,34.4,10
2022,12,IQ512,Estudiante,No especificado,SAN CRISTOBAL,23,121.5,23
2022,12,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,11,42.7,11
2022,12,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,9,41.3,9
2022,12,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,14,53.9,14
2022,12,IQ512,Estudiante,No especificado,SANTIAGO,14,46.4,14
2022,12,IQ512,Estudiante,No especificado,SANTO DOMINGO,135,366.0,138
2022,12,IQ512,Estudiante,No especificado,Sin ubicación,54,161.3,54
2022,12,IQP,Admin,No especificado,Sin ubicación,1,0.1,1
2022,12,IQP,Docente,3er grado,Sin ubicación,3,26.6,4
2022,12,IQP,Docente,4to grado,BARAHONA,1,11.6,4
2022,12,IQP,Docente,4to grado,Sin ubicación,1,4.9,1
2022,12,IQP,Docente,6to grado,AZUA,1,1.4,1
2022,12,IQP,Docente,6to grado,BARAHONA,1,17.6,5
2022,12,IQP,Docente,6to grado,MAO,1,3.7,2
2022,12,IQP,Docente,6to grado,SANTO DOMINGO,1,1.1,3
2022,12,IQP,Docente,6to grado,Sin ubicación,1,1.8,1
2022,12,IQP,Estudiante,1er grado,BARAHONA,1,9.8,4
2022,12,IQP,Estudiante,1er grado,SANTO DOMINGO,1,11.8,4
2022,12,IQP,Estudiante,1er grado,Sin ubicación,4,28.1,15
2022,12,IQP,Estudiante,2do grado,AZUA,1,1.8,3
2022,12,IQP,Estudiante,2do grado,Sin ubicación,2,7.7,4
2022,12,IQP,Estudiante,3er grado,SANTO DOMINGO,1,7.9,2
2022,12,IQP,Estudiante,3er grado,Sin ubicación,3,9.6,6
2022,12,IQP,Estudiante,4to grado,SANTO DOMINGO,2,6.6,5
2022,12,IQP,Estudiante,4to grado,Sin ubicación,2,0.2,2
2022,12,IQP,Estudiante,5to grado,BARAHONA,1,4.2,3
2022,12,IQP,Estudiante,6to grado,BARAHONA,2,15.9,4
2022,12,IQP,Estudiante,6to grado,MAO,1,0.9,1
2022,12,IQP,Estudiante,6to grado,SANTO DOMINGO,1,3.8,3
2022,12,IQP,Estudiante,6to grado,Sin ubicación,5,1.0,5
2022,12,IQP,Parent,1er grado,Sin ubicación,1,0.6,1
2022,12,IQP,Sin rol,No especificado,Sin ubicación,1,374.0,17
2022,12,IQS,Admin,No especificado,Sin ubicación,1,1.7,1
2022,12,IQS,Docente,1er grado,AZUA,1,0.0,1
2022,12,IQS,Docente,1er grado,MONTE CRISTI,1,0.9,1
2022,12,IQS,Docente,1er grado,NAGUA,1,7.3,2
2022,12,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,1,7.3,2
2022,12,IQS,Docente,1er grado,SANTO DOMINGO,3,7.2,7
2022,12,IQS,Docente,1er grado,Sin ubicación,7,31.0,8
2022,12,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,1,0.6,1
2022,12,IQS,Docente,6to grado,SANTO DOMINGO,11,86.1,18
2022,12,IQS,Docente,6to grado,Sin ubicación,4,33.3,5
2022,12,IQS,Editor,No especificado,SANTIAGO,1,58.4,6
2022,12,IQS,Estudiante,1er grado,SANTO DOMINGO,3,32.9,7
2022,12,IQS,Estudiante,1er grado,Sin ubicación,5,27.7,8
2022,12,IQS,Estudiante,2do grado,BARAHONA,1,0.4,1
2022,12,IQS,Estudiante,2do grado,SANTO DOMINGO,3,28.1,9
2022,12,IQS,Estudiante,2do grado,Sin ubicación,1,0.3,2
2022,12,IQS,Estudiante,3er grado,BARAHONA,1,2.0,1
2022,12,IQS,Estudiante,3er grado,LA VEGA,2,3.2,3
2022,12,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,1,12.1,2
2022,12,IQS,Estudiante,3er grado,SANTO DOMINGO,4,7.9,4
2022,12,IQS,Estudiante,3er grado,Sin ubicación,3,21.0,5
2022,12,IQS,Estudiante,4to grado,BARAHONA,1,2.3,1
2022,12,IQS,Estudiante,4to grado,MAO,1,1.1,1
2022,12,IQS,Estudiante,4to grado,SANTIAGO,1,0.1,2
2022,12,IQS,Estudiante,4to grado,SANTO DOMINGO,13,38.3,16
2022,12,IQS,Estudiante,4to grado,Sin ubicación,12,22.7,17
2022,12,IQS,Estudiante,5to grado,BARAHONA,1,1.3,1
2022,12,IQS,Estudiante,5to grado,LA VEGA,2,0.7,2
2022,12,IQS,Estudiante,5to grado,SANTIAGO,3,2.0,4
2022,12,IQS,Estudiante,5to grado,SANTO DOMINGO,3,5.3,3
2022,12,IQS,Estudiante,5to grado,Sin ubicación,4,7.6,5
2022,12,IQS,Estudiante,6to grado,AZUA,2,5.1,2
2022,12,IQS,Estudiante,6to grado,BAHORUCO,3,4.2,3
2022,12,IQS,Estudiante,6to grado,BARAHONA,1,2.1,1
2022,12,IQS,Estudiante,6to grado,HIGUEY,3,4.3,3
2022,12,IQS,Estudiante,6to grado,LA VEGA,2,0.5,2
2022,12,IQS,Estudiante,6to grado,MONTE PLATA,1,9.6,1
2022,12,IQS,Estudiante,6to grado,PUERTO PLATA,1,4.1,1
2022,12,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,5,5.2,5
2022,12,IQS,Estudiante,6to grado,SANTIAGO,31,138.2,41
2022,12,IQS,Estudiante,6to grado,SANTO DOMINGO,51,143.9,71
2022,12,IQS,Estudiante,6to grado,Sin ubicación,8,9.5,11
2022,12,IQS,Invitado,1er grado,Sin ubicación,1,4.6,2
2022,12,IQS,Invitado,6to grado,SANTO DOMINGO,3,4.1,4
2022,12,IQS,Invitado,6to grado,Sin ubicación,7,22.7,9
2023,1,IQ512,Admin,No especificado,Sin ubicación,1,74.9,5
2023,1,IQ512,Editor,No especificado,Sin ubicación,1,162.6,14
2023,1,IQ512,Estudiante,No especificado,AZUA,48,3677.7,276
2023,1,IQ512,Estudiante,No especificado,BAHORUCO,22,1715.4,166
2023,1,IQ512,Estudiante,No especificado,BARAHONA,43,2805.9,233
2023,1,IQ512,Estudiante,No especificado,COTUI,28,2414.4,180
2023,1,IQ512,Estudiante,No especificado,HIGUEY,19,919.6,79
2023,1,IQ512,Estudiante,No especificado,LA VEGA,55,3340.4,283
2023,1,IQ512,Estudiante,No especificado,MAO,15,1078.5,106
2023,1,IQ512,Estudiante,No especificado,MONTE CRISTI,17,1382.0,110
2023,1,IQ512,Estudiante,No especificado,MONTE PLATA,11,987.1,64
2023,1,IQ512,Estudiante,No especificado,NAGUA,15,1522.0,110
2023,1,IQ512,Estudiante,No especificado,PUERTO PLATA,16,891.7,96
2023,1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,46,3946.2,289
2023,1,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,25,1897.6,156
2023,1,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,23,1629.6,133
2023,1,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,26,2336.7,155
2023,1,IQ512,Estudiante,No especificado,SANTIAGO,38,2001.8,187
2023,1,IQ512,Estudiante,No especificado,SANTO DOMINGO,192,16390.1,1096
2023,1,IQ512,Estudiante,No especificado,Sin ubicación,2007,147610.0,11055
2023,1,IQP,Admin,No especificado,Sin ubicación,1,1.0,2
2023,1,IQP,Docente,3er grado,BARAHONA,1,1.7,1
2023,1,IQP,Docente,3er grado,MAO,1,0.1,1
2023,1,IQP,Docente,3er grado,SAN CRISTOBAL,1,0.5,2
2023,1,IQP,Docente,3er grado,SANTIAGO,1,36.2,2
2023,1,IQP,Docente,3er grado,SANTO DOMINGO,1,0.3,1
2023,1,IQP,Docente,3er grado,Sin ubicación,7,30.8,8
2023,1,IQP,Docente,4to grado,BARAHONA,1,2.0,2
2023,1,IQP,Docente,4to grado,SANTO DOMINGO,1,4.6,1
2023,1,IQP,Docente,6to grado,BARAHONA,1,14.3,4
2023,1,IQP,Docente,6to grado,MAO,3,8.7,4
2023,1,IQP,Docente,6to grado,SANTO DOMINGO,1,7.3,3
2023,1,IQP,Docente,6to grado,Sin ubicación,1,1.4,1
2023,1,IQP,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,1,0.2,1
2023,1,IQP,Estudiante,1er grado,SANTO DOMINGO,3,17.4,6
2023,1,IQP,Estudiante,1er grado,Sin ubicación,10,98.0,24
2023,1,IQP,Estudiante,2do grado,AZUA,1,0.0,1
2023,1,IQP,Estudiante,2do grado,Sin ubicación,2,3.3,2
2023,1,IQP,Estudiante,3er grado,SANTO DOMINGO,1,2.1,1
2023,1,IQP,Estudiante,3er grado,Sin ubicación,4,12.3,8
2023,1,IQP,Estudiante,4to grado,BARAHONA,1,0.2,1
